,YEAR,MONTH,DAY,TIME_PST,TIME_FLAG,SURF_TEMP_C,SURF_FLAG,BOT_TEMP_C,BOT_FLAG
449,1917,11,14,NaN,NaN,16.5,0,NaN,NaN
450,1917,11,15,NaN,NaN,16.5,0,NaN,NaN
451,1917,11,16,NaN,NaN,15.7,0,NaN,NaN
452,1917,11,17,NaN,NaN,15.7,0,NaN,NaN
453,1917,11,18,NaN,NaN,NaN,0,NaN,NaN
454,1917,11,19,NaN,NaN,15.7,0,NaN,NaN
455,1917,11,20,NaN,NaN,15.5,0,NaN,NaN
456,1917,11,21,NaN,NaN,15.7,0,NaN,NaN
457,1917,11,22,NaN,NaN,16.7,0,NaN,NaN
458,1917,11,23,NaN,NaN,16.3,0,NaN,NaN
459,1917,11,24,NaN,NaN,16.5,0,NaN,NaN
460,1917,11,25,NaN,NaN,NaN,0,NaN,NaN
461,1917,11,26,NaN,NaN,15.9,0,NaN,NaN
462,1917,11,27,NaN,NaN,16.3,0,NaN,NaN
463,1917,11,28,NaN,NaN,16.1,0,NaN,NaN
464,1917,11,29,NaN,NaN,NaN,0,NaN,NaN
465,1917,11,30,NaN,NaN,15.9,0,NaN,NaN
466,1917,12,1,NaN,NaN,15.7,0,NaN,NaN
467,1917,12,2,NaN,NaN,NaN,0,NaN,NaN
468,1917,12,3,NaN,NaN,16.1,0,NaN,NaN
469,1917,12,4,NaN,NaN,15.9,0,NaN,NaN
470,1917,12,5,NaN,NaN,16.5,0,NaN,NaN
471,1917,12,6,NaN,NaN,16.5,0,NaN,NaN
472,1917,12,7,NaN,NaN,16.5,0,NaN,NaN
473,1917,12,8,NaN,NaN,15.7,0,NaN,NaN
474,1917,12,9,NaN,NaN,NaN,0,NaN,NaN
475,1917,12,10,NaN,NaN,15.5,0,NaN,NaN
476,1917,12,11,NaN,NaN,15.3,0,NaN,NaN
477,1917,12,12,NaN,NaN,15.3,0,NaN,NaN
478,1917,12,13,NaN,NaN,15.7,0,NaN,NaN
479,1917,12,14,NaN,NaN,15.5,0,NaN,NaN
480,1917,12,15,NaN,NaN,15.3,0,NaN,NaN
481,1917,12,16,NaN,NaN,NaN,0,NaN,NaN
482,1917,12,17,NaN,NaN,15.1,0,NaN,NaN
483,1917,12,18,NaN,NaN,15.1,0,NaN,NaN
484,1917,12,19,NaN,NaN,15.1,0,NaN,NaN
485,1917,12,20,NaN,NaN,15.1,0,NaN,NaN
486,1917,12,21,NaN,NaN,15.5,0,NaN,NaN
487,1917,12,22,NaN,NaN,15.3,0,NaN,NaN
488,1917,12,23,NaN,NaN,NaN,0,NaN,NaN
489,1917,12,24,NaN,NaN,15.5,0,NaN,NaN
490,1917,12,25,NaN,NaN,NaN,0,NaN,NaN
491,1917,12,26,NaN,NaN,15.3,0,NaN,NaN
492,1917,12,27,NaN,NaN,15.3,0,NaN,NaN
493,1917,12,28,NaN,NaN,15.3,0,NaN,NaN
494,1917,12,29,NaN,NaN,15.3,0,NaN,NaN
495,1917,12,30,NaN,NaN,NaN,0,NaN,NaN
496,1917,12,31,NaN,NaN,14.9,0,NaN,NaN
497,1918,1,1,NaN,NaN,NaN,0,NaN,NaN
498,1918,1,2,NaN,NaN,15.5,0,NaN,NaN
499,1918,1,3,NaN,NaN,14.7,0,NaN,NaN
500,1918,1,4,NaN,NaN,15.7,0,NaN,NaN
501,1918,1,5,NaN,NaN,15.7,0,NaN,NaN
502,1918,1,6,NaN,NaN,NaN,0,NaN,NaN
503,1918,1,7,NaN,NaN,14.7,0,NaN,NaN
504,1918,1,8,NaN,NaN,14.7,0,NaN,NaN
505,1918,1,9,NaN,NaN,14.7,0,NaN,NaN
506,1918,1,10,NaN,NaN,13.7,0,NaN,NaN
507,1918,1,11,NaN,NaN,13.3,0,NaN,NaN
508,1918,1,12,NaN,NaN,13.3,0,NaN,NaN
509,1918,1,13,NaN,NaN,NaN,0,NaN,NaN
510,1918,1,14,NaN,NaN,13.5,0,NaN,NaN
511,1918,1,15,NaN,NaN,14.1,0,NaN,NaN
512,1918,1,16,NaN,NaN,13.7,0,NaN,NaN
513,1918,1,17,NaN,NaN,13.7,0,NaN,NaN
514,1918,1,18,NaN,NaN,13.9,0,NaN,NaN
515,1918,1,19,NaN,NaN,13.7,0,NaN,NaN
516,1918,1,20,NaN,NaN,NaN,0,NaN,NaN
517,1918,1,21,NaN,NaN,13.5,0,NaN,NaN
518,1918,1,22,NaN,NaN,13.3,0,NaN,NaN
519,1918,1,23,NaN,NaN,13.3,0,NaN,NaN
520,1918,1,24,NaN,NaN,13.3,0,NaN,NaN
521,1918,1,25,NaN,NaN,13.2,0,NaN,NaN
522,1918,1,26,NaN,NaN,13.1,0,NaN,NaN
523,1918,1,27,NaN,NaN,NaN,0,NaN,NaN
524,1918,1,28,NaN,NaN,12.7,0,NaN,NaN
525,1918,1,29,NaN,NaN,12.9,0,NaN,NaN
526,1918,1,30,NaN,NaN,13.1,0,NaN,NaN
527,1918,1,31,NaN,NaN,13.1,0,NaN,NaN
528,1918,2,1,NaN,NaN,12.9,0,NaN,NaN
529,1918,2,2,NaN,NaN,12.9,0,NaN,NaN
530,1918,2,3,NaN,NaN,NaN,0,NaN,NaN
531,1918,2,4,NaN,NaN,13.3,0,NaN,NaN
532,1918,2,5,NaN,NaN,13.1,0,NaN,NaN
533,1918,2,6,NaN,NaN,13.7,0,NaN,NaN
534,1918,2,7,NaN,NaN,13.3,0,NaN,NaN
535,1918,2,8,NaN,NaN,13.3,0,NaN,NaN
536,1918,2,9,NaN,NaN,12.7,0,NaN,NaN
537,1918,2,10,NaN,NaN,NaN,0,NaN,NaN
538,1918,2,11,NaN,NaN,12.5,0,NaN,NaN
539,1918,2,12,NaN,NaN,13.3,0,NaN,NaN
540,1918,2,13,NaN,NaN,13.5,0,NaN,NaN
541,1918,2,14,NaN,NaN,13.1,0,NaN,NaN
542,1918,2,15,NaN,NaN,13.7,0,NaN,NaN
543,1918,2,16,NaN,NaN,13.5,0,NaN,NaN
544,1918,2,17,NaN,NaN,13.3,0,NaN,NaN
545,1918,2,18,NaN,NaN,13.3,0,NaN,NaN
546,1918,2,19,NaN,NaN,13.1,0,NaN,NaN
547,1918,2,20,NaN,NaN,13.1,0,NaN,NaN
548,1918,2,21,NaN,NaN,12.7,0,NaN,NaN
549,1918,2,22,NaN,NaN,NaN,0,NaN,NaN
550,1918,2,23,NaN,NaN,13.1,0,NaN,NaN
551,1918,2,24,NaN,NaN,NaN,0,NaN,NaN
552,1918,2,25,NaN,NaN,13.7,0,NaN,NaN
553,1918,2,26,NaN,NaN,13.5,0,NaN,NaN
554,1918,2,27,NaN,NaN,13.7,0,NaN,NaN
555,1918,2,28,NaN,NaN,13.1,0,NaN,NaN
556,1918,3,1,NaN,NaN,13.3,0,NaN,NaN
557,1918,3,2,NaN,NaN,13.7,0,NaN,NaN
558,1918,3,3,NaN,NaN,NaN,0,NaN,NaN
559,1918,3,4,NaN,NaN,14.1,0,NaN,NaN
560,1918,3,5,NaN,NaN,14.1,0,NaN,NaN
561,1918,3,6,NaN,NaN,13.7,0,NaN,NaN
562,1918,3,7,NaN,NaN,13.7,0,NaN,NaN
563,1918,3,8,NaN,NaN,13.5,0,NaN,NaN
564,1918,3,9,NaN,NaN,13.5,0,NaN,NaN
565,1918,3,10,NaN,NaN,NaN,0,NaN,NaN
566,1918,3,11,NaN,NaN,13.7,0,NaN,NaN
567,1918,3,12,NaN,NaN,13.9,0,NaN,NaN
568,1918,3,13,NaN,NaN,13.7,0,NaN,NaN
569,1918,3,14,NaN,NaN,14.3,0,NaN,NaN
570,1918,3,15,NaN,NaN,14.5,0,NaN,NaN
571,1918,3,16,NaN,NaN,14.7,0,NaN,NaN
572,1918,3,17,NaN,NaN,NaN,0,NaN,NaN
573,1918,3,18,NaN,NaN,14.3,0,NaN,NaN
574,1918,3,19,NaN,NaN,14.1,0,NaN,NaN
575,1918,3,20,NaN,NaN,14.1,0,NaN,NaN
576,1918,3,21,NaN,NaN,14.3,0,NaN,NaN
577,1918,3,22,NaN,NaN,15.1,0,NaN,NaN
578,1918,3,23,NaN,NaN,14.9,0,NaN,NaN
579,1918,3,24,NaN,NaN,NaN,0,NaN,NaN
580,1918,3,25,NaN,NaN,14.5,0,NaN,NaN
581,1918,3,26,NaN,NaN,14.7,0,NaN,NaN
582,1918,3,27,NaN,NaN,14.7,0,NaN,NaN
583,1918,3,28,NaN,NaN,14.7,0,NaN,NaN
584,1918,3,29,NaN,NaN,15.3,0,NaN,NaN
585,1918,3,30,NaN,NaN,15.3,0,NaN,NaN
586,1918,3,31,NaN,NaN,NaN,0,NaN,NaN
587,1918,4,1,NaN,NaN,14.9,0,NaN,NaN
588,1918,4,2,NaN,NaN,14.1,0,NaN,NaN
589,1918,4,3,NaN,NaN,14.9,0,NaN,NaN
590,1918,4,4,NaN,NaN,14.7,0,NaN,NaN
591,1918,4,5,NaN,NaN,15.1,0,NaN,NaN
592,1918,4,6,NaN,NaN,14.6,0,NaN,NaN
593,1918,4,7,NaN,NaN,NaN,0,NaN,NaN
594,1918,4,8,NaN,NaN,15.7,0,NaN,NaN
595,1918,4,9,NaN,NaN,15.7,0,NaN,NaN
596,1918,4,10,NaN,NaN,15.1,0,NaN,NaN
597,1918,4,11,NaN,NaN,15.3,0,NaN,NaN
598,1918,4,12,NaN,NaN,15.3,0,NaN,NaN
599,1918,4,13,NaN,NaN,15.1,0,NaN,NaN
600,1918,4,14,NaN,NaN,NaN,0,NaN,NaN
601,1918,4,15,NaN,NaN,13.5,0,NaN,NaN
602,1918,4,16,NaN,NaN,12.9,0,NaN,NaN
603,1918,4,17,NaN,NaN,14.5,0,NaN,NaN
604,1918,4,18,NaN,NaN,14.1,0,NaN,NaN
605,1918,4,19,NaN,NaN,12.7,0,NaN,NaN
606,1918,4,20,NaN,NaN,14.3,0,NaN,NaN
607,1918,4,21,NaN,NaN,NaN,0,NaN,NaN
608,1918,4,22,NaN,NaN,15.3,0,NaN,NaN
609,1918,4,23,NaN,NaN,15.7,0,NaN,NaN
610,1918,4,24,NaN,NaN,15.7,0,NaN,NaN
611,1918,4,25,NaN,NaN,16.3,0,NaN,NaN
612,1918,4,26,NaN,NaN,16.5,0,NaN,NaN
613,1918,4,27,NaN,NaN,17.1,0,NaN,NaN
614,1918,4,28,NaN,NaN,NaN,0,NaN,NaN
615,1918,4,29,NaN,NaN,17.1,0,NaN,NaN
616,1918,4,30,NaN,NaN,16.9,0,NaN,NaN
617,1918,5,1,NaN,NaN,17.3,0,NaN,NaN
618,1918,5,2,NaN,NaN,17.5,0,NaN,NaN
619,1918,5,3,NaN,NaN,17.7,0,NaN,NaN
620,1918,5,4,NaN,NaN,16.7,0,NaN,NaN
621,1918,5,5,NaN,NaN,16.7,0,NaN,NaN
622,1918,5,6,NaN,NaN,NaN,0,NaN,NaN
623,1918,5,7,NaN,NaN,17.1,0,NaN,NaN
624,1918,5,8,NaN,NaN,17.3,0,NaN,NaN
625,1918,5,9,NaN,NaN,17.1,0,NaN,NaN
626,1918,5,10,NaN,NaN,17.1,0,NaN,NaN
627,1918,5,11,NaN,NaN,15.7,0,NaN,NaN
628,1918,5,12,NaN,NaN,NaN,0,NaN,NaN
629,1918,5,13,NaN,NaN,17.5,0,NaN,NaN
630,1918,5,14,NaN,NaN,17.7,0,NaN,NaN
631,1918,5,15,NaN,NaN,17,0,NaN,NaN
632,1918,5,16,NaN,NaN,17.3,0,NaN,NaN
633,1918,5,17,NaN,NaN,17.3,0,NaN,NaN
634,1918,5,18,NaN,NaN,17.5,0,NaN,NaN
635,1918,5,19,NaN,NaN,17.3,0,NaN,NaN
636,1918,5,20,NaN,NaN,NaN,0,NaN,NaN
637,1918,5,21,NaN,NaN,17.5,0,NaN,NaN
638,1918,5,22,NaN,NaN,17.7,0,NaN,NaN
639,1918,5,23,NaN,NaN,18.3,0,NaN,NaN
640,1918,5,24,NaN,NaN,18.3,0,NaN,NaN
641,1918,5,25,NaN,NaN,18.3,0,NaN,NaN
642,1918,5,26,NaN,NaN,NaN,0,NaN,NaN
643,1918,5,27,NaN,NaN,17.7,0,NaN,NaN
644,1918,5,28,NaN,NaN,17.7,0,NaN,NaN
645,1918,5,29,NaN,NaN,17.5,0,NaN,NaN
646,1918,5,30,NaN,NaN,NaN,0,NaN,NaN
647,1918,5,31,NaN,NaN,18.7,0,NaN,NaN
648,1918,6,1,NaN,NaN,18.7,0,NaN,NaN
649,1918,6,2,NaN,NaN,NaN,0,NaN,NaN
650,1918,6,3,NaN,NaN,18.7,0,NaN,NaN
651,1918,6,4,NaN,NaN,18.7,0,NaN,NaN
652,1918,6,5,NaN,NaN,19.3,0,NaN,NaN
653,1918,6,6,NaN,NaN,19.3,0,NaN,NaN
654,1918,6,7,NaN,NaN,19.5,0,NaN,NaN
655,1918,6,8,NaN,NaN,19.7,0,NaN,NaN
656,1918,6,9,NaN,NaN,NaN,0,NaN,NaN
657,1918,6,10,NaN,NaN,19.1,0,NaN,NaN
658,1918,6,11,NaN,NaN,18.7,0,NaN,NaN
659,1918,6,12,NaN,NaN,19.3,0,NaN,NaN
660,1918,6,13,NaN,NaN,18.7,0,NaN,NaN
661,1918,6,14,NaN,NaN,16.7,0,NaN,NaN
662,1918,6,15,NaN,NaN,18.9,0,NaN,NaN
663,1918,6,16,NaN,NaN,NaN,0,NaN,NaN
664,1918,6,17,NaN,NaN,20.3,0,NaN,NaN
665,1918,6,18,NaN,NaN,21.3,0,NaN,NaN
666,1918,6,19,NaN,NaN,21.3,0,NaN,NaN
667,1918,6,20,NaN,NaN,21.7,0,NaN,NaN
668,1918,6,21,NaN,NaN,22.3,0,NaN,NaN
669,1918,6,22,NaN,NaN,21.7,0,NaN,NaN
670,1918,6,23,NaN,NaN,NaN,0,NaN,NaN
671,1918,6,24,NaN,NaN,20.7,0,NaN,NaN
672,1918,6,25,NaN,NaN,20.7,0,NaN,NaN
673,1918,6,26,NaN,NaN,20.7,0,NaN,NaN
674,1918,6,27,NaN,NaN,20.5,0,NaN,NaN
675,1918,6,28,NaN,NaN,19.7,0,NaN,NaN
676,1918,6,29,NaN,NaN,20.1,0,NaN,NaN
677,1918,6,30,NaN,NaN,NaN,0,NaN,NaN
678,1918,7,1,NaN,NaN,20.1,0,NaN,NaN
679,1918,7,2,NaN,NaN,19.8,0,NaN,NaN
680,1918,7,3,NaN,NaN,20.2,0,NaN,NaN
681,1918,7,4,NaN,NaN,NaN,0,NaN,NaN
682,1918,7,5,NaN,NaN,20.8,0,NaN,NaN
683,1918,7,6,NaN,NaN,20.7,0,NaN,NaN
684,1918,7,7,NaN,NaN,NaN,0,NaN,NaN
685,1918,7,8,NaN,NaN,20.7,0,NaN,NaN
686,1918,7,9,NaN,NaN,20.4,0,NaN,NaN
687,1918,7,10,NaN,NaN,20.6,0,NaN,NaN
688,1918,7,11,NaN,NaN,21.2,0,NaN,NaN
689,1918,7,12,NaN,NaN,20.1,0,NaN,NaN
690,1918,7,13,NaN,NaN,21,0,NaN,NaN
691,1918,7,14,NaN,NaN,20.9,0,NaN,NaN
692,1918,7,15,NaN,NaN,21.5,0,NaN,NaN
693,1918,7,16,NaN,NaN,NaN,0,NaN,NaN
694,1918,7,17,NaN,NaN,21.2,0,NaN,NaN
695,1918,7,18,NaN,NaN,21.5,0,NaN,NaN
696,1918,7,19,NaN,NaN,21.7,0,NaN,NaN
697,1918,7,20,NaN,NaN,22,0,NaN,NaN
698,1918,7,21,NaN,NaN,NaN,0,NaN,NaN
699,1918,7,22,NaN,NaN,21.5,0,NaN,NaN
700,1918,7,23,NaN,NaN,20.9,0,NaN,NaN
701,1918,7,24,NaN,NaN,20.9,0,NaN,NaN
702,1918,7,25,NaN,NaN,20.9,0,NaN,NaN
703,1918,7,26,NaN,NaN,21.5,0,NaN,NaN
704,1918,7,27,NaN,NaN,21.5,0,NaN,NaN
705,1918,7,28,NaN,NaN,NaN,0,NaN,NaN
706,1918,7,29,NaN,NaN,21.5,0,NaN,NaN
707,1918,7,30,NaN,NaN,21.5,0,NaN,NaN
708,1918,7,31,NaN,NaN,21.8,0,NaN,NaN
709,1918,8,1,NaN,NaN,21.5,0,NaN,NaN
710,1918,8,2,NaN,NaN,22.9,0,NaN,NaN
711,1918,8,3,NaN,NaN,22,0,NaN,NaN
712,1918,8,4,NaN,NaN,NaN,0,NaN,NaN
713,1918,8,5,NaN,NaN,21.5,0,NaN,NaN
714,1918,8,6,NaN,NaN,21.5,0,NaN,NaN
715,1918,8,7,NaN,NaN,22.3,0,NaN,NaN
716,1918,8,8,NaN,NaN,22.3,0,NaN,NaN
717,1918,8,9,NaN,NaN,21.8,0,NaN,NaN
718,1918,8,10,NaN,NaN,20.9,0,NaN,NaN
719,1918,8,11,NaN,NaN,NaN,0,NaN,NaN
720,1918,8,12,NaN,NaN,21.5,0,NaN,NaN
721,1918,8,13,NaN,NaN,21.5,0,NaN,NaN
722,1918,8,14,NaN,NaN,21.5,0,NaN,NaN
723,1918,8,15,NaN,NaN,21.5,0,NaN,NaN
724,1918,8,16,NaN,NaN,21.5,0,NaN,NaN
725,1918,8,17,NaN,NaN,20.9,0,NaN,NaN
726,1918,8,18,NaN,NaN,NaN,0,NaN,NaN
727,1918,8,19,NaN,NaN,21.2,0,NaN,NaN
728,1918,8,20,NaN,NaN,21.5,0,NaN,NaN
729,1918,8,21,NaN,NaN,21.5,0,NaN,NaN
730,1918,8,22,NaN,NaN,21.5,0,NaN,NaN
731,1918,8,23,NaN,NaN,21.2,0,NaN,NaN
732,1918,8,24,NaN,NaN,20.9,0,NaN,NaN
733,1918,8,25,NaN,NaN,NaN,0,NaN,NaN
734,1918,8,26,NaN,NaN,21.5,0,NaN,NaN
735,1918,8,27,NaN,NaN,20.3,0,NaN,NaN
736,1918,8,28,NaN,NaN,21.8,0,NaN,NaN
737,1918,8,29,NaN,NaN,22,0,NaN,NaN
738,1918,8,30,NaN,NaN,21.5,0,NaN,NaN
739,1918,8,31,NaN,NaN,22,0,NaN,NaN
740,1918,9,1,NaN,NaN,NaN,0,NaN,NaN
741,1918,9,2,NaN,NaN,NaN,0,NaN,NaN
742,1918,9,3,NaN,NaN,20.1,0,NaN,NaN
743,1918,9,4,NaN,NaN,20.1,0,NaN,NaN
744,1918,9,5,NaN,NaN,20.3,0,NaN,NaN
745,1918,9,6,NaN,NaN,20.1,0,NaN,NaN
746,1918,9,7,NaN,NaN,19.3,0,NaN,NaN
747,1918,9,8,NaN,NaN,NaN,0,NaN,NaN
748,1918,9,9,NaN,NaN,20.3,0,NaN,NaN
749,1918,9,10,NaN,NaN,20.3,0,NaN,NaN
750,1918,9,11,NaN,NaN,20.9,0,NaN,NaN
751,1918,9,12,NaN,NaN,20.3,0,NaN,NaN
752,1918,9,13,NaN,NaN,20.6,0,NaN,NaN
753,1918,9,14,NaN,NaN,20.1,0,NaN,NaN
754,1918,9,15,NaN,NaN,NaN,0,NaN,NaN
755,1918,9,16,NaN,NaN,21.1,0,NaN,NaN
756,1918,9,17,NaN,NaN,21.1,0,NaN,NaN
757,1918,9,18,NaN,NaN,21.1,0,NaN,NaN
758,1918,9,19,NaN,NaN,20,0,NaN,NaN
759,1918,9,20,NaN,NaN,19.5,0,NaN,NaN
760,1918,9,21,NaN,NaN,20.1,0,NaN,NaN
761,1918,9,22,NaN,NaN,NaN,0,NaN,NaN
762,1918,9,23,NaN,NaN,19.2,0,NaN,NaN
763,1918,9,24,NaN,NaN,19.5,0,NaN,NaN
764,1918,9,25,NaN,NaN,18.9,0,NaN,NaN
765,1918,9,26,NaN,NaN,19.5,0,NaN,NaN
766,1918,9,27,NaN,NaN,18.9,0,NaN,NaN
767,1918,9,28,NaN,NaN,18.9,0,NaN,NaN
768,1918,9,29,NaN,NaN,NaN,0,NaN,NaN
769,1918,9,30,NaN,NaN,19.5,0,NaN,NaN
770,1918,10,1,NaN,NaN,20.9,0,NaN,NaN
771,1918,10,2,NaN,NaN,21.1,0,NaN,NaN
772,1918,10,3,NaN,NaN,19.8,0,NaN,NaN
773,1918,10,4,NaN,NaN,19.5,0,NaN,NaN
774,1918,10,5,NaN,NaN,19.5,0,NaN,NaN
775,1918,10,6,NaN,NaN,NaN,0,NaN,NaN
776,1918,10,7,NaN,NaN,19.5,0,NaN,NaN
777,1918,10,8,NaN,NaN,19.5,0,NaN,NaN
778,1918,10,9,NaN,NaN,19.5,0,NaN,NaN
779,1918,10,10,NaN,NaN,19.5,0,NaN,NaN
780,1918,10,11,NaN,NaN,20,0,NaN,NaN
781,1918,10,12,NaN,NaN,18.9,0,NaN,NaN
782,1918,10,13,NaN,NaN,20,0,NaN,NaN
783,1918,10,14,NaN,NaN,20,0,NaN,NaN
784,1918,10,15,NaN,NaN,20.3,0,NaN,NaN
785,1918,10,16,NaN,NaN,20,0,NaN,NaN
786,1918,10,17,NaN,NaN,19.2,0,NaN,NaN
787,1918,10,18,NaN,NaN,18.9,0,NaN,NaN
788,1918,10,19,NaN,NaN,18.9,0,NaN,NaN
789,1918,10,20,NaN,NaN,NaN,0,NaN,NaN
790,1918,10,21,NaN,NaN,19.5,0,NaN,NaN
791,1918,10,22,NaN,NaN,19.5,0,NaN,NaN
792,1918,10,23,NaN,NaN,19.5,0,NaN,NaN
793,1918,10,24,NaN,NaN,18.9,0,NaN,NaN
794,1918,10,25,NaN,NaN,18.9,0,NaN,NaN
795,1918,10,26,NaN,NaN,19.5,0,NaN,NaN
796,1918,10,27,NaN,NaN,NaN,0,NaN,NaN
797,1918,10,28,NaN,NaN,19.5,0,NaN,NaN
798,1918,10,29,NaN,NaN,19.5,0,NaN,NaN
799,1918,10,30,NaN,NaN,19.5,0,NaN,NaN
800,1918,10,31,NaN,NaN,19.5,0,NaN,NaN
801,1918,11,1,NaN,NaN,19.5,0,NaN,NaN
802,1918,11,2,NaN,NaN,19.5,0,NaN,NaN
803,1918,11,3,NaN,NaN,NaN,0,NaN,NaN
804,1918,11,4,NaN,NaN,18.9,0,NaN,NaN
805,1918,11,5,NaN,NaN,18.4,0,NaN,NaN
806,1918,11,6,NaN,NaN,17.8,0,NaN,NaN
807,1918,11,7,NaN,NaN,18.4,0,NaN,NaN
808,1918,11,8,NaN,NaN,17.8,0,NaN,NaN
809,1918,11,9,NaN,NaN,17.8,0,NaN,NaN
810,1918,11,10,NaN,NaN,NaN,0,NaN,NaN
811,1918,11,11,NaN,NaN,17.8,0,NaN,NaN
812,1918,11,12,NaN,NaN,17.3,0,NaN,NaN
813,1918,11,13,NaN,NaN,18.4,0,NaN,NaN
814,1918,11,14,NaN,NaN,18.4,0,NaN,NaN
815,1918,11,15,NaN,NaN,20.6,0,NaN,NaN
816,1918,11,16,NaN,NaN,17.8,0,NaN,NaN
817,1918,11,17,NaN,NaN,NaN,0,NaN,NaN
818,1918,11,18,NaN,NaN,17.8,0,NaN,NaN
819,1918,11,19,NaN,NaN,17.2,0,NaN,NaN
820,1918,11,20,NaN,NaN,17.8,0,NaN,NaN
821,1918,11,21,NaN,NaN,17.2,0,NaN,NaN
822,1918,11,22,NaN,NaN,17.2,0,NaN,NaN
823,1918,11,23,NaN,NaN,17.3,0,NaN,NaN
824,1918,11,24,NaN,NaN,NaN,0,NaN,NaN
825,1918,11,25,NaN,NaN,14.5,0,NaN,NaN
826,1918,11,26,NaN,NaN,15.6,0,NaN,NaN
827,1918,11,27,NaN,NaN,14.5,0,NaN,NaN
828,1918,11,28,NaN,NaN,12.5,0,NaN,NaN
829,1918,11,29,NaN,NaN,14.5,0,NaN,NaN
830,1918,11,30,NaN,NaN,14.5,0,NaN,NaN
831,1918,12,1,NaN,NaN,NaN,0,NaN,NaN
832,1918,12,2,NaN,NaN,14.5,0,NaN,NaN
833,1918,12,3,NaN,NaN,15.6,0,NaN,NaN
834,1918,12,4,NaN,NaN,15.6,0,NaN,NaN
835,1918,12,5,NaN,NaN,15.6,0,NaN,NaN
836,1918,12,6,NaN,NaN,15.6,0,NaN,NaN
837,1918,12,7,NaN,NaN,15.6,0,NaN,NaN
838,1918,12,8,NaN,NaN,15.6,0,NaN,NaN
839,1918,12,9,NaN,NaN,NaN,0,NaN,NaN
840,1918,12,10,NaN,NaN,15,0,NaN,NaN
841,1918,12,11,NaN,NaN,15.6,0,NaN,NaN
842,1918,12,12,NaN,NaN,14.5,0,NaN,NaN
843,1918,12,13,NaN,NaN,14.5,0,NaN,NaN
844,1918,12,14,NaN,NaN,15.6,0,NaN,NaN
845,1918,12,15,NaN,NaN,NaN,0,NaN,NaN
846,1918,12,16,NaN,NaN,15,0,NaN,NaN
847,1918,12,17,NaN,NaN,15,0,NaN,NaN
848,1918,12,18,NaN,NaN,15,0,NaN,NaN
849,1918,12,19,NaN,NaN,15,0,NaN,NaN
850,1918,12,20,NaN,NaN,14.5,0,NaN,NaN
851,1918,12,21,NaN,NaN,14.5,0,NaN,NaN
852,1918,12,22,NaN,NaN,NaN,0,NaN,NaN
853,1918,12,23,NaN,NaN,14.5,0,NaN,NaN
854,1918,12,24,NaN,NaN,14.5,0,NaN,NaN
855,1918,12,25,NaN,NaN,NaN,0,NaN,NaN
856,1918,12,26,NaN,NaN,14.5,0,NaN,NaN
857,1918,12,27,NaN,NaN,15,0,NaN,NaN
858,1918,12,28,NaN,NaN,15,0,NaN,NaN
859,1918,12,29,NaN,NaN,NaN,0,NaN,NaN
860,1918,12,30,NaN,NaN,15,0,NaN,NaN
861,1918,12,31,NaN,NaN,14.5,0,NaN,NaN
862,1919,1,1,NaN,NaN,NaN,0,NaN,NaN
863,1919,1,2,NaN,NaN,14.5,0,NaN,NaN
864,1919,1,3,NaN,NaN,14.5,0,NaN,NaN
865,1919,1,4,NaN,NaN,14.5,0,NaN,NaN
866,1919,1,5,NaN,NaN,NaN,0,NaN,NaN
867,1919,1,6,NaN,NaN,14.5,0,NaN,NaN
868,1919,1,7,NaN,NaN,14.5,0,NaN,NaN
869,1919,1,8,NaN,NaN,14.5,0,NaN,NaN
870,1919,1,9,NaN,NaN,14.5,0,NaN,NaN
871,1919,1,10,NaN,NaN,14.5,0,NaN,NaN
872,1919,1,11,NaN,NaN,14.5,0,NaN,NaN
873,1919,1,12,NaN,NaN,NaN,0,NaN,NaN
874,1919,1,13,NaN,NaN,14.5,0,NaN,NaN
875,1919,1,14,NaN,NaN,14.5,0,NaN,NaN
876,1919,1,15,NaN,NaN,14.5,0,NaN,NaN
877,1919,1,16,NaN,NaN,14.5,0,NaN,NaN
878,1919,1,17,NaN,NaN,14.5,0,NaN,NaN
879,1919,1,18,NaN,NaN,14.5,0,NaN,NaN
880,1919,1,19,NaN,NaN,NaN,0,NaN,NaN
881,1919,1,20,NaN,NaN,14.5,0,NaN,NaN
882,1919,1,21,NaN,NaN,14.5,0,NaN,NaN
883,1919,1,22,NaN,NaN,14.5,0,NaN,NaN
884,1919,1,23,NaN,NaN,14.8,0,NaN,NaN
885,1919,1,24,NaN,NaN,14.5,0,NaN,NaN
886,1919,1,25,NaN,NaN,14.5,0,NaN,NaN
887,1919,1,26,NaN,NaN,NaN,0,NaN,NaN
888,1919,1,27,NaN,NaN,14.5,0,NaN,NaN
889,1919,1,28,NaN,NaN,14.5,0,NaN,NaN
890,1919,1,29,NaN,NaN,14.5,0,NaN,NaN
891,1919,1,30,NaN,NaN,14.5,0,NaN,NaN
892,1919,1,31,NaN,NaN,14.5,0,NaN,NaN
893,1919,2,1,NaN,NaN,14.5,0,NaN,NaN
894,1919,2,2,NaN,NaN,NaN,0,NaN,NaN
895,1919,2,3,NaN,NaN,13.9,0,NaN,NaN
896,1919,2,4,NaN,NaN,13.9,0,NaN,NaN
897,1919,2,5,NaN,NaN,13.9,0,NaN,NaN
898,1919,2,6,NaN,NaN,14.5,0,NaN,NaN
