,YEAR,MONTH,DAY,TIME_PST,FLAG_DAY_TIME,SURF_TEMP_C,FLAG_TEMP
15696,2017,12,22,1004,0.0,NaN,0.0
15697,2017,12,23,NaN,0.0,NaN,0.0
15698,2017,12,24,923,0.0,10.5,0.0
15699,2017,12,25,NaN,0.0,NaN,0.0
15700,2017,12,26,1158,0.0,11.3,0.0
15701,2017,12,27,NaN,0.0,NaN,0.0
15702,2017,12,28,1246,0.0,11.6,0.0
15703,2017,12,29,NaN,0.0,NaN,0.0
15704,2017,12,30,NaN,0.0,NaN,0.0
15705,2017,12,31,NaN,0.0,NaN,0.0
15706,2018,1,1,915,0.0,10.9,0.0
15707,2018,1,2,909,0.0,10.9,0.0
15708,2018,1,3,1000,0.0,11.6,0.0
15709,2018,1,4,1008,0.0,11.8,0.0
15710,2018,1,5,953,0.0,11.9,0.0
15711,2018,1,6,900,0.0,11.1,0.0
15712,2018,1,7,NaN,0.0,NaN,0.0
15713,2018,1,8,1030,0.0,11.1,0.0
15714,2018,1,9,1045,0.0,11.2,0.0
15715,2018,1,10,906,0.0,11.2,0.0
15716,2018,1,11,910,0.0,11.5,0.0
15717,2018,1,12,925,0.0,11.6,0.0
15718,2018,1,13,1322,0.0,11.1,0.0
15719,2018,1,14,940,0.0,11.3,0.0
15720,2018,1,15,1215,0.0,11.5,0.0
15721,2018,1,16,913,0.0,11.5,0.0
15722,2018,1,17,820,0.0,11.7,0.0
15723,2018,1,18,NaN,0.0,NaN,0.0
15724,2018,1,19,1550,0.0,NaN,0.0
15725,2018,1,20,910,0.0,11.4,0.0
15726,2018,1,21,NaN,0.0,NaN,0.0
15727,2018,1,22,825,0.0,11.3,0.0
15728,2018,1,23,933,0.0,11.5,0.0
15729,2018,1,24,1410,0.0,11.9,0.0
15730,2018,1,25,929,0.0,11.1,0.0
15731,2018,1,26,NaN,0.0,NaN,0.0
15732,2018,1,27,NaN,0.0,NaN,0.0
15733,2018,1,28,NaN,0.0,NaN,0.0
15734,2018,1,29,850,0.0,11.2,0.0
15735,2018,1,30,927,0.0,11.4,0.0
15736,2018,1,31,1447,0.0,11.7,0.0
15737,2018,2,1,936,0.0,11.4,0.0
15738,2018,2,2,941,0.0,11.3,0.0
15739,2018,2,3,945,0.0,11.5,0.0
15740,2018,2,4,NaN,0.0,NaN,0.0
15741,2018,2,5,1400,0.0,12.2,0.0
15742,2018,2,6,1106,0.0,11.7,0.0
15743,2018,2,7,1351,0.0,12.4,0.0
15744,2018,2,8,926,0.0,11.1,0.0
15745,2018,2,9,NaN,0.0,NaN,0.0
15746,2018,2,10,926,0.0,11.1,0.0
15747,2018,2,11,NaN,0.0,NaN,0.0
15748,2018,2,12,NaN,0.0,NaN,0.0
15749,2018,2,13,944,0.0,10.0,0.0
15750,2018,2,14,1357,0.0,10.6,0.0
15751,2018,2,15,949,0.0,10.0,0.0
15752,2018,2,16,900,0.0,9.5,0.0
15753,2018,2,17,850,0.0,10.0,0.0
15754,2018,2,18,855,0.0,9.5,0.0
15755,2018,2,19,920,0.0,9.5,0.0
15756,2018,2,20,1750,0.0,9.1,0.0
15757,2018,2,21,1427,0.0,9.6,0.0
15758,2018,2,22,NaN,0.0,NaN,0.0
15759,2018,2,23,1120,0.0,9.2,0.0
15760,2018,2,24,NaN,0.0,NaN,0.0
15761,2018,2,25,NaN,0.0,NaN,0.0
15762,2018,2,26,943,0.0,8.8,0.0
15763,2018,2,27,925,0.0,8.6,0.0
15764,2018,2,28,1415,0.0,9.2,0.0
15765,2018,3,1,940,0.0,8.7,0.0
15766,2018,3,2,935,0.0,8.3,0.0
15767,2018,3,3,901,0.0,8.5,0.0
15768,2018,3,4,NaN,0.0,NaN,0.0
15769,2018,3,5,1718,0.0,9.5,0.0
15770,2018,3,6,NaN,0.0,NaN,0.0
15771,2018,3,7,1347,0.0,10.3,0.0
15772,2018,3,8,903,0.0,10.1,0.0
15773,2018,3,9,NaN,0.0,NaN,0.0
15774,2018,3,10,NaN,0.0,NaN,0.0
15775,2018,3,11,NaN,0.0,NaN,0.0
15776,2018,3,12,1208,0.0,11.7,0.0
15777,2018,3,13,NaN,0.0,NaN,0.0
15778,2018,3,14,810,0.0,11.0,0.0
15779,2018,3,15,956,0.0,11.0,0.0
15780,2018,3,16,1025,0.0,10.2,0.0
15781,2018,3,17,NaN,0.0,NaN,0.0
15782,2018,3,18,NaN,0.0,NaN,0.0
15783,2018,3,19,847,0.0,10.4,0.0
15784,2018,3,20,821,0.0,10.7,0.0
15785,2018,3,21,811,0.0,11.1,0.0
15786,2018,3,22,NaN,0.0,NaN,0.0
15787,2018,3,23,NaN,0.0,NaN,0.0
15788,2018,3,24,NaN,0.0,NaN,0.0
15789,2018,3,25,NaN,0.0,NaN,0.0
15790,2018,3,26,1251,0.0,NaN,0.0
15791,2018,3,27,1009,0.0,11.2,0.0
15792,2018,3,28,831,0.0,10.7,0.0
15793,2018,3,29,951,0.0,10.8,0.0
15794,2018,3,30,802,0.0,10.5,0.0
15795,2018,3,31,809,0.0,10.9,0.0
15796,2018,4,1,NaN,0.0,NaN,0.0
15797,2018,4,2,1634,0.0,10.8,0.0
15798,2018,4,3,1630,0.0,11.0,0.0
15799,2018,4,4,857,0.0,10.2,0.0
15800,2018,4,5,NaN,0.0,NaN,0.0
15801,2018,4,6,1335,0.0,11.5,0.0
15802,2018,4,7,759,0.0,11.5,0.0
15803,2018,4,8,820,0.0,NaN,0.0
15804,2018,4,9,1313,0.0,12.8,0.0
15805,2018,4,10,NaN,0.0,NaN,0.0
15806,2018,4,11,917,0.0,11.7,0.0
15807,2018,4,12,NaN,0.0,NaN,0.0
15808,2018,4,13,827,0.0,11.4,0.0
15809,2018,4,14,NaN,0.0,NaN,0.0
15810,2018,4,15,NaN,0.0,NaN,0.0
15811,2018,4,16,1610,0.0,12.5,0.0
15812,2018,4,17,1012,0.0,12.3,0.0
15813,2018,4,18,911,0.0,11.7,0.0
15814,2018,4,19,1103,0.0,11.6,0.0
15815,2018,4,20,947,0.0,11.3,0.0
15816,2018,4,21,NaN,0.0,NaN,0.0
15817,2018,4,22,757,0.0,10.9,0.0
15818,2018,4,23,917,0.0,10.7,0.0
15819,2018,4,24,1048,0.0,11.9,0.0
15820,2018,4,25,1306,0.0,12.3,0.0
15821,2018,4,26,956,0.0,11.4,0.0
15822,2018,4,27,NaN,0.0,NaN,0.0
15823,2018,4,28,NaN,0.0,NaN,0.0
15824,2018,4,29,NaN,0.0,NaN,0.0
15825,2018,4,30,1322,0.0,11.7,0.0
15826,2018,5,1,NaN,0.0,NaN,0.0
15827,2018,5,2,NaN,0.0,NaN,0.0
15828,2018,5,3,949,0.0,10.9,0.0
15829,2018,5,4,NaN,0.0,NaN,0.0
15830,2018,5,5,NaN,0.0,NaN,0.0
15831,2018,5,6,NaN,0.0,NaN,0.0
15832,2018,5,7,1253,0.0,14.8,0.0
15833,2018,5,8,956,0.0,12.1,0.0
15834,2018,5,9,1327,0.0,15.1,0.0
15835,2018,5,10,NaN,0.0,NaN,0.0
15836,2018,5,11,NaN,0.0,NaN,0.0
15837,2018,5,12,NaN,0.0,NaN,0.0
15838,2018,5,13,NaN,0.0,NaN,0.0
15839,2018,5,14,NaN,0.0,NaN,0.0
15840,2018,5,15,1607,0.0,12.1,0.0
15841,2018,5,16,NaN,0.0,NaN,0.0
15842,2018,5,17,NaN,0.0,NaN,0.0
15843,2018,5,18,NaN,0.0,NaN,0.0
15844,2018,5,19,NaN,0.0,NaN,0.0
15845,2018,5,20,NaN,0.0,NaN,0.0
15846,2018,5,21,829,0.0,11.5,0.0
15847,2018,5,22,806,0.0,10.7,0.0
15848,2018,5,23,1248,0.0,12.9,0.0
15849,2018,5,24,1335,0.0,12.7,0.0
15850,2018,5,25,NaN,0.0,NaN,0.0
15851,2018,5,26,NaN,0.0,NaN,0.0
15852,2018,5,27,NaN,0.0,NaN,0.0
15853,2018,5,28,807,0.0,10.6,0.0
15854,2018,5,29,808,0.0,10.7,0.0
15855,2018,5,30,NaN,0.0,NaN,0.0
15856,2018,5,31,NaN,0.0,NaN,0.0
15857,2018,6,1,1044,0.0,12.2,0.0
15858,2018,6,2,NaN,0.0,NaN,0.0
15859,2018,6,3,NaN,0.0,NaN,0.0
15860,2018,6,4,NaN,0.0,NaN,0.0
15861,2018,6,5,809,0.0,10.3,0.0
15862,2018,6,6,1340,0.0,11.1,0.0
15863,2018,6,7,NaN,0.0,NaN,0.0
15864,2018,6,8,1330,1.0,12.3,0.0
15865,2018,6,9,NaN,0.0,NaN,0.0
15866,2018,6,10,NaN,0.0,NaN,0.0
15867,2018,6,11,822,0.0,12.8,0.0
15868,2018,6,12,824,0.0,12.1,0.0
15869,2018,6,13,NaN,0.0,NaN,0.0
15870,2018,6,14,NaN,0.0,NaN,0.0
15871,2018,6,15,NaN,0.0,NaN,0.0
15872,2018,6,16,NaN,0.0,NaN,0.0
15873,2018,6,17,755,0.0,10.2,0.0
15874,2018,6,18,803,0.0,10.4,0.0
15875,2018,6,19,811,0.0,NaN,0.0
15876,2018,6,20,825,0.0,11.0,0.0
15877,2018,6,21,NaN,0.0,NaN,0.0
15878,2018,6,22,NaN,0.0,NaN,0.0
15879,2018,6,23,NaN,0.0,NaN,0.0
15880,2018,6,24,NaN,0.0,NaN,0.0
15881,2018,6,25,825,0.0,11.3,0.0
15882,2018,6,26,846,0.0,10.4,0.0
15883,2018,6,27,1421,0.0,11.1,0.0
15884,2018,6,28,815,0.0,11.8,0.0
15885,2018,6,29,817,0.0,13.7,0.0
15886,2018,6,30,NaN,0.0,NaN,0.0
15887,2018,7,1,NaN,0.0,NaN,0.0
15888,2018,7,2,NaN,0.0,NaN,0.0
15889,2018,7,3,819,0.0,10.5,0.0
15890,2018,7,4,1112,0.0,10.3,0.0
15891,2018,7,5,NaN,0.0,NaN,0.0
15892,2018,7,6,935,0.0,11.5,0.0
15893,2018,7,7,NaN,0.0,NaN,0.0
15894,2018,7,8,NaN,0.0,NaN,0.0
15895,2018,7,9,1129,0.0,14.8,0.0
15896,2018,7,10,827,0.0,12.2,0.0
15897,2018,7,11,NaN,0.0,NaN,0.0
15898,2018,7,12,NaN,0.0,NaN,0.0
15899,2018,7,13,NaN,0.0,NaN,0.0
15900,2018,7,14,NaN,0.0,NaN,0.0
15901,2018,7,15,NaN,0.0,NaN,0.0
15902,2018,7,16,840,0.0,15.0,0.0
15903,2018,7,17,1248,0.0,14.9,0.0
15904,2018,7,18,1328,0.0,13.9,0.0
15905,2018,7,19,NaN,0.0,NaN,0.0
15906,2018,7,20,NaN,0.0,NaN,0.0
15907,2018,7,21,NaN,0.0,NaN,0.0
15908,2018,7,22,NaN,0.0,NaN,0.0
15909,2018,7,23,812,0.0,13.6,0.0
15910,2018,7,24,1245,0.0,13.8,0.0
15911,2018,7,25,NaN,0.0,NaN,0.0
15912,2018,7,26,917,0.0,13.4,0.0
15913,2018,7,27,1120,0.0,14.3,0.0
15914,2018,7,28,NaN,0.0,NaN,0.0
15915,2018,7,29,NaN,0.0,NaN,0.0
15916,2018,7,30,820,0.0,14.4,0.0
15917,2018,7,31,822,0.0,12.1,0.0
15918,2018,8,1,935,0.0,13.5,0.0
15919,2018,8,2,1138,0.0,11.8,0.0
15920,2018,8,3,856,0.0,12.8,0.0
15921,2018,8,4,NaN,0.0,NaN,0.0
15922,2018,8,5,NaN,0.0,NaN,0.0
15923,2018,8,6,750,0.0,11.2,0.0
15924,2018,8,7,1135,0.0,11.0,0.0
15925,2018,8,8,1027,0.0,11.6,0.0
15926,2018,8,9,1102,0.0,12.9,0.0
15927,2018,8,10,945,0.0,12.0,0.0
15928,2018,8,11,NaN,0.0,NaN,0.0
15929,2018,8,12,NaN,0.0,NaN,0.0
15930,2018,8,13,823,0.0,12.0,0.0
15931,2018,8,14,938,0.0,13.3,0.0
15932,2018,8,15,1035,0.0,13.1,0.0
15933,2018,8,16,1038,0.0,12.9,0.0
15934,2018,8,17,900,0.0,12.3,0.0
15935,2018,8,18,NaN,0.0,NaN,0.0
15936,2018,8,19,833,0.0,12.8,0.0
15937,2018,8,20,902,0.0,11.1,0.0
15938,2018,8,21,1139,0.0,12.2,0.0
15939,2018,8,22,NaN,0.0,NaN,0.0
15940,2018,8,23,1255,0.0,13.0,0.0
15941,2018,8,24,930,0.0,12.3,0.0
15942,2018,8,25,806,0.0,12.5,0.0
15943,2018,8,26,946,0.0,12.6,0.0
15944,2018,8,27,907,0.0,12.9,0.0
15945,2018,8,28,1348,0.0,12.8,0.0
15946,2018,8,29,NaN,0.0,NaN,0.0
15947,2018,8,30,1653,2.0,14.1,0.0
15948,2018,8,31,1036,0.0,14.5,0.0
15949,2018,9,1,759,0.0,12.9,0.0
15950,2018,9,2,837,0.0,11.8,0.0
15951,2018,9,3,830,0.0,11.7,0.0
15952,2018,9,4,1052,0.0,12.5,0.0
15953,2018,9,5,1435,0.0,12.4,0.0
15954,2018,9,6,1343,0.0,13.5,0.0
15955,2018,9,7,932,0.0,12.9,0.0
15956,2018,9,8,830,0.0,12.6,0.0
15957,2018,9,9,810,0.0,12.1,0.0
15958,2018,9,10,905,0.0,11.6,0.0
15959,2018,9,11,1346,0.0,12.2,0.0
15960,2018,9,12,1403,0.0,13.0,0.0
15961,2018,9,13,1500,0.0,12.7,0.0
15962,2018,9,14,907,0.0,12.8,0.0
15963,2018,9,15,NaN,0.0,NaN,0.0
15964,2018,9,16,NaN,0.0,NaN,0.0
15965,2018,9,17,905,0.0,11.0,0.0
15966,2018,9,18,1409,0.0,12.8,0.0
15967,2018,9,19,1400,0.0,13.1,0.0
15968,2018,9,20,NaN,0.0,NaN,0.0
15969,2018,9,21,1015,0.0,11.9,0.0
15970,2018,9,22,820,0.0,11.0,0.0
15971,2018,9,23,823,0.0,11.4,0.0
15972,2018,9,24,907,0.0,10.6,0.0
15973,2018,9,25,1322,0.0,11.6,0.0
15974,2018,9,26,1505,0.0,11.7,0.0
15975,2018,9,27,1516,0.0,12.0,0.0
15976,2018,9,28,1001,0.0,12.0,0.0
15977,2018,9,29,NaN,0.0,NaN,0.0
15978,2018,9,30,NaN,0.0,NaN,0.0
15979,2018,10,1,923,0.0,12.7,0.0
15980,2018,10,2,1110,0.0,13.0,0.0
15981,2018,10,3,1435,0.0,13.1,0.0
15982,2018,10,4,1452,0.0,13.0,0.0
15983,2018,10,5,804,0.0,12.0,0.0
15984,2018,10,6,759,0.0,13.0,0.0
15985,2018,10,7,NaN,0.0,NaN,0.0
15986,2018,10,8,1045,0.0,12.2,0.0
15987,2018,10,9,1044,0.0,11.7,0.0
15988,2018,10,10,1424,0.0,12.0,0.0
15989,2018,10,11,1323,0.0,11.4,0.0
15990,2018,10,12,NaN,0.0,NaN,0.0
15991,2018,10,13,840,0.0,11.1,0.0
15992,2018,10,14,815,0.0,11.1,0.0
15993,2018,10,15,920,0.0,11.6,0.0
15994,2018,10,16,1106,0.0,NaN,0.0
15995,2018,10,17,NaN,0.0,NaN,0.0
15996,2018,10,18,1420,0.0,11.8,0.0
15997,2018,10,19,909,0.0,11.0,0.0
15998,2018,10,20,752,0.0,11.0,0.0
15999,2018,10,21,825,0.0,10.8,0.0
16000,2018,10,22,925,0.0,10.7,0.0
16001,2018,10,23,1440,0.0,11.4,0.0
16002,2018,10,24,NaN,0.0,NaN,0.0
16003,2018,10,25,1400,0.0,11.6,0.0
16004,2018,10,26,934,0.0,11.9,0.0
16005,2018,10,27,835,0.0,12.2,0.0
16006,2018,10,28,807,0.0,13.4,0.0
16007,2018,10,29,1010,0.0,13.7,0.0
16008,2018,10,30,1018,0.0,13.5,0.0
16009,2018,10,31,1413,0.0,13.5,0.0
16010,2018,11,1,1441,0.0,13.2,0.0
16011,2018,11,2,928,0.0,12.8,0.0
16012,2018,11,3,835,0.0,12.5,0.0
16013,2018,11,4,NaN,0.0,NaN,0.0
16014,2018,11,5,1010,0.0,11.8,0.0
16015,2018,11,6,2309,0.0,11.4,0.0
16016,2018,11,7,1550,0.0,11.3,0.0
16017,2018,11,8,1531,0.0,10.7,0.0
16018,2018,11,9,1123,0.0,11.0,0.0
16019,2018,11,10,NaN,0.0,NaN,0.0
16020,2018,11,11,929,0.0,10.8,0.0
16021,2018,11,12,924,0.0,10.6,0.0
16022,2018,11,13,1545,0.0,10.7,0.0
16023,2018,11,14,1603,0.0,10.6,0.0
16024,2018,11,15,NaN,0.0,NaN,0.0
16025,2018,11,16,1050,0.0,10.7,0.0
16026,2018,11,17,NaN,0.0,NaN,0.0
16027,2018,11,18,914,0.0,10.4,0.0
16028,2018,11,19,1050,0.0,10.4,0.0
16029,2018,11,20,1206,0.0,11.1,0.0
16030,2018,11,21,912,0.0,11.2,0.0
16031,2018,11,22,NaN,0.0,NaN,0.0
16032,2018,11,23,NaN,0.0,NaN,0.0
16033,2018,11,24,920,0.0,11.5,0.0
16034,2018,11,25,NaN,0.0,NaN,0.0
16035,2018,11,26,1020,0.0,11.5,0.0
16036,2018,11,27,1415,0.0,12.9,0.0
16037,2018,11,28,1603,0.0,12.7,0.0
16038,2018,11,29,NaN,0.0,NaN,0.0
16039,2018,11,30,953,0.0,12.2,0.0
16040,2018,12,1,913,0.0,12.1,0.0
16041,2018,12,2,NaN,0.0,NaN,0.0
16042,2018,12,3,1007,0.0,11.6,0.0
16043,2018,12,4,1403,0.0,11.8,0.0
16044,2018,12,5,1554,0.0,12.1,0.0
16045,2018,12,6,1523,0.0,11.7,0.0
16046,2018,12,7,1057,0.0,11.8,0.0
16047,2018,12,8,930,0.0,12.0,0.0
16048,2018,12,9,NaN,0.0,NaN,0.0
16049,2018,12,10,1317,0.0,12.3,0.0
16050,2018,12,11,1405,0.0,11.6,0.0
16051,2018,12,12,1021,0.0,12.0,0.0
16052,2018,12,13,1000,0.0,11.8,0.0
16053,2018,12,14,NaN,0.0,NaN,0.0
16054,2018,12,15,940,0.0,11.9,0.0
16055,2018,12,16,1530,0.0,12.2,0.0
16056,2018,12,17,1001,0.0,12.0,0.0
16057,2018,12,18,NaN,0.0,NaN,0.0
16058,2018,12,19,1118,0.0,NaN,0.0
16059,2018,12,20,1015,0.0,NaN,0.0
16060,2018,12,21,1317,0.0,12.7,0.0
16061,2018,12,22,NaN,0.0,NaN,0.0
16062,2018,12,23,NaN,0.0,NaN,0.0
16063,2018,12,24,NaN,0.0,NaN,0.0
16064,2018,12,25,NaN,0.0,NaN,0.0
16065,2018,12,26,NaN,0.0,NaN,0.0
16066,2018,12,27,930,0.0,11.5,0.0
16067,2018,12,28,NaN,0.0,NaN,0.0
16068,2018,12,29,926,0.0,11.2,0.0
16069,2018,12,30,930,0.0,11.8,0.0
16070,2018,12,31,NaN,0.0,NaN,0.0
16071,2019,1,1,NaN,0.0,NaN,0.0
16072,2019,1,2,1457,0.0,11.8,0.0
16073,2019,1,3,1345,0.0,11.4,0.0
16074,2019,1,4,1001,0.0,10.7,0.0
16075,2019,1,5,908,0.0,11.1,0.0
16076,2019,1,6,945,0.0,10.7,0.0
16077,2019,1,7,1028,0.0,10.7,0.0
16078,2019,1,8,1000,0.0,11.2,0.0
16079,2019,1,9,1028,0.0,11.6,0.0
16080,2019,1,10,1331,0.0,11.5,0.0
16081,2019,1,11,1000,0.0,11.5,0.0
16082,2019,1,12,929,0.0,11.5,0.0
16083,2019,1,13,925,0.0,11.5,0.0
16084,2019,1,14,1038,0.0,12.1,0.0
16085,2019,1,15,1520,0.0,11.5,0.0
16086,2019,1,16,1202,0.0,11.9,0.0
16087,2019,1,17,NaN,0.0,NaN,0.0
16088,2019,1,18,1133,0.0,NaN,0.0
16089,2019,1,19,NaN,0.0,NaN,0.0
16090,2019,1,20,928,0.0,NaN,0.0
16091,2019,1,21,1045,0.0,11.4,0.0
16092,2019,1,22,1353,0.0,11.4,0.0
16093,2019,1,23,NaN,0.0,NaN,0.0
16094,2019,1,24,1436,0.0,12.2,0.0
16095,2019,1,25,1430,0.0,11.8,0.0
16096,2019,1,26,NaN,0.0,NaN,0.0
16097,2019,1,27,921,0.0,11.8,0.0
16098,2019,1,28,1503,0.0,12.0,0.0
16099,2019,1,29,1420,0.0,12.2,0.0
16100,2019,1,30,1500,0.0,12.9,0.0
16101,2019,1,31,1254,0.0,12.8,0.0
16102,2019,2,1,1430,0.0,11.9,0.0
16103,2019,2,2,945,0.0,12.0,0.0
16104,2019,2,3,911,0.0,11.8,0.0
16105,2019,2,4,NaN,0.0,NaN,0.0
16106,2019,2,5,1328,0.0,11.7,0.0
16107,2019,2,6,848,0.0,11.2,0.0
16108,2019,2,7,1226,0.0,11.6,0.0
16109,2019,2,8,1426,0.0,11.6,0.0
16110,2019,2,9,NaN,0.0,NaN,0.0
16111,2019,2,10,925,0.0,10.8,0.0
16112,2019,2,11,NaN,0.0,NaN,0.0
16113,2019,2,12,1420,0.0,10.5,0.0
16114,2019,2,13,NaN,0.0,NaN,0.0
16115,2019,2,14,1301,0.0,11.7,0.0
16116,2019,2,15,NaN,0.0,NaN,0.0
16117,2019,2,16,NaN,0.0,NaN,0.0
16118,2019,2,17,925,0.0,10.4,0.0
16119,2019,2,18,NaN,0.0,NaN,0.0
16120,2019,2,19,1330,0.0,11.7,0.0
16121,2019,2,20,NaN,0.0,NaN,0.0
16122,2019,2,21,1246,0.0,11.5,0.0
16123,2019,2,22,NaN,0.0,NaN,0.0
16124,2019,2,23,859,0.0,10.8,0.0
16125,2019,2,24,NaN,0.0,NaN,0.0
16126,2019,2,25,NaN,0.0,NaN,0.0
16127,2019,2,26,1328,0.0,10.2,0.0
16128,2019,2,27,NaN,0.0,NaN,0.0
16129,2019,2,28,NaN,0.0,NaN,0.0
16130,2019,3,1,NaN,0.0,NaN,0.0
16131,2019,3,2,915,0.0,10.8,0.0
16132,2019,3,3,NaN,0.0,NaN,0.0
16133,2019,3,4,NaN,0.0,NaN,0.0
16134,2019,3,5,1331,0.0,10.8,0.0
16135,2019,3,6,NaN,0.0,NaN,0.0
16136,2019,3,7,1252,0.0,11.0,0.0
16137,2019,3,8,1341,0.0,11.1,0.0
16138,2019,3,9,940,0.0,11.0,0.0
16139,2019,3,10,808,0.0,11.1,0.0
16140,2019,3,11,NaN,0.0,NaN,0.0
16141,2019,3,12,1323,0.0,11.9,0.0
16142,2019,3,13,NaN,0.0,NaN,0.0
16143,2019,3,14,NaN,0.0,NaN,0.0
16144,2019,3,15,1233,0.0,12.6,0.0
16145,2019,3,16,810,0.0,11.2,0.0
16146,2019,3,17,840,0.0,11.0,0.0
16147,2019,3,18,1145,2.0,11.7,0.0
16148,2019,3,19,NaN,0.0,NaN,0.0
16149,2019,3,20,1115,0.0,11.7,0.0
16150,2019,3,21,740,0.0,11.1,0.0
16151,2019,3,22,940,0.0,11.4,0.0
16152,2019,3,23,831,0.0,11.8,0.0
16153,2019,3,24,808,0.0,11.6,0.0
16154,2019,3,25,NaN,0.0,NaN,0.0
16155,2019,3,26,1317,0.0,13.1,0.0
16156,2019,3,27,NaN,0.0,NaN,0.0
16157,2019,3,28,1142,0.0,12.5,0.0
16158,2019,3,29,940,2.0,11.5,0.0
16159,2019,3,30,814,0.0,11.7,0.0
16160,2019,3,31,851,2.0,11.7,0.0
16161,2019,4,1,NaN,0.0,NaN,0.0
16162,2019,4,2,1307,0.0,12.3,0.0
16163,2019,4,3,845,0.0,12.3,0.0
16164,2019,4,4,1230,0.0,13.0,0.0
16165,2019,4,5,1503,0.0,13.9,0.0
16166,2019,4,6,840,0.0,12.4,0.0
16167,2019,4,7,NaN,0.0,NaN,0.0
16168,2019,4,8,NaN,0.0,NaN,0.0
16169,2019,4,9,1300,0.0,13.3,0.0
16170,2019,4,10,NaN,0.0,NaN,0.0
16171,2019,4,11,1245,0.0,12.6,0.0
16172,2019,4,12,953,0.0,14.1,3.0
16173,2019,4,13,1020,2.0,11.6,0.0
16174,2019,4,14,NaN,0.0,NaN,0.0
16175,2019,4,15,948,2.0,11.4,0.0
16176,2019,4,16,1053,0.0,13.4,0.0
16177,2019,4,17,927,2.0,12.1,0.0
16178,2019,4,18,1230,0.0,13.6,0.0
16179,2019,4,19,1342,0.0,13.3,0.0
16180,2019,4,20,NaN,0.0,NaN,0.0
16181,2019,4,21,830,0.0,10.9,0.0
16182,2019,4,22,930,2.0,10.9,0.0
16183,2019,4,23,1127,0.0,15.3,3.0
16184,2019,4,24,922,2.0,10.8,0.0
16185,2019,4,25,1234,0.0,12.7,0.0
16186,2019,4,26,1441,0.0,13.3,0.0
16187,2019,4,27,817,0.0,10.7,0.0
16188,2019,4,28,NaN,0.0,NaN,0.0
16189,2019,4,29,934,2.0,9.6,0.0
16190,2019,4,30,1240,0.0,12.5,0.0
16191,2019,5,1,917,2.0,9.5,0.0
16192,2019,5,2,1229,0.0,11.7,0.0
16193,2019,5,3,1356,0.0,12.3,0.0
16194,2019,5,4,826,0.0,10.2,0.0
16195,2019,5,5,811,0.0,10.3,0.0
16196,2019,5,6,935,2.0,10.8,0.0
16197,2019,5,7,1302,0.0,12.4,0.0
16198,2019,5,8,1038,2.0,12.0,0.0
16199,2019,5,9,1305,0.0,12.6,0.0
16200,2019,5,10,1343,0.0,14.1,3.0
16201,2019,5,11,845,0.0,11.4,0.0
16202,2019,5,12,NaN,0.0,NaN,0.0
16203,2019,5,13,NaN,0.0,NaN,0.0
16204,2019,5,14,940,0.0,12.5,0.0
16205,2019,5,15,1210,0.0,13.3,0.0
16206,2019,5,16,1524,0.0,13.1,0.0
16207,2019,5,17,810,0.0,12.3,0.0
16208,2019,5,18,NaN,0.0,NaN,0.0
16209,2019,5,19,830,0.0,12.9,0.0
16210,2019,5,20,1103,0.0,13.0,0.0
16211,2019,5,21,1254,2.0,13.2,0.0
16212,2019,5,22,1405,0.0,13.9,0.0
16213,2019,5,23,1210,0.0,14.0,0.0
16214,2019,5,24,1207,0.0,11.9,0.0
16215,2019,5,25,NaN,0.0,NaN,0.0
16216,2019,5,26,NaN,0.0,NaN,0.0
16217,2019,5,27,1346,0.0,11.5,0.0
16218,2019,5,28,1326,0.0,11.3,0.0
16219,2019,5,29,1034,0.0,11.2,0.0
16220,2019,5,30,1221,0.0,11.9,0.0
16221,2019,5,31,1212,0.0,12.3,0.0
16222,2019,6,1,NaN,0.0,NaN,0.0
16223,2019,6,2,NaN,0.0,NaN,0.0
16224,2019,6,3,1500,0.0,13.1,0.0
16225,2019,6,4,1010,0.0,10.6,0.0
16226,2019,6,5,1023,0.0,12.3,0.0
16227,2019,6,6,1006,0.0,11.9,0.0
16228,2019,6,7,1200,2.0,11.0,0.0
16229,2019,6,8,1425,0.0,12.0,0.0
16230,2019,6,9,NaN,0.0,NaN,0.0
16231,2019,6,10,NaN,0.0,NaN,0.0
16232,2019,6,11,NaN,0.0,NaN,0.0
16233,2019,6,12,1030,0.0,14.6,0.0
16234,2019,6,13,1010,0.0,12.7,0.0
16235,2019,6,14,1115,0.0,12.2,0.0
16236,2019,6,15,NaN,0.0,NaN,0.0
16237,2019,6,16,NaN,0.0,NaN,0.0
16238,2019,6,17,1310,0.0,11.8,0.0
16239,2019,6,18,1420,0.0,11.7,0.0
16240,2019,6,19,NaN,0.0,NaN,0.0
16241,2019,6,20,1242,0.0,11.0,0.0
16242,2019,6,21,1310,0.0,11.5,0.0
16243,2019,6,22,NaN,0.0,NaN,0.0
16244,2019,6,23,NaN,0.0,NaN,0.0
16245,2019,6,24,1131,0.0,11.6,0.0
16246,2019,6,25,1600,0.0,12.0,0.0
16247,2019,6,26,1230,0.0,11.5,0.0
16248,2019,6,27,1204,0.0,14.0,0.0
16249,2019,6,28,1145,0.0,13.5,0.0
16250,2019,6,29,NaN,0.0,NaN,0.0
16251,2019,6,30,NaN,0.0,NaN,0.0
16252,2019,7,1,1300,0.0,13.0,0.0
