,YEAR,MONTH,DAY,TIME_PST,FLAG_DAY_TIME,SURF_TEMP_C,FLAG_TEMP
16170,2017,4,11,NaN,0.0,NaN,0.0
16171,2017,4,12,1005,0.0,11.3,0.0
16172,2017,4,13,NaN,0.0,NaN,0.0
16173,2017,4,14,NaN,0.0,NaN,0.0
16174,2017,4,15,NaN,0.0,NaN,0.0
16175,2017,4,16,NaN,0.0,NaN,0.0
16176,2017,4,17,NaN,0.0,NaN,0.0
16177,2017,4,18,1527,0.0,14.6,0.0
16178,2017,4,19,952,0.0,NaN,0.0
16179,2017,4,20,900,0.0,12.2,0.0
16180,2017,4,21,NaN,0.0,NaN,0.0
16181,2017,4,22,730,0.0,12.5,0.0
16182,2017,4,23,NaN,0.0,NaN,0.0
16183,2017,4,24,NaN,0.0,NaN,0.0
16184,2017,4,25,NaN,0.0,NaN,0.0
16185,2017,4,26,NaN,0.0,NaN,0.0
16186,2017,4,27,1025,0.0,12.1,0.0
16187,2017,4,28,1400,0.0,11.0,0.0
16188,2017,4,29,818,0.0,10.8,0.0
16189,2017,4,30,NaN,0.0,NaN,0.0
16190,2017,5,1,NaN,0.0,NaN,0.0
16191,2017,5,2,1500,0.0,10.7,0.0
16192,2017,5,3,1015,0.0,11.5,0.0
16193,2017,5,4,1017,0.0,11.5,0.0
16194,2017,5,5,NaN,0.0,NaN,0.0
16195,2017,5,6,750,0.0,9.2,0.0
16196,2017,5,7,800,0.0,8.4,0.0
16197,2017,5,8,NaN,0.0,NaN,0.0
16198,2017,5,9,NaN,0.0,NaN,0.0
16199,2017,5,10,NaN,0.0,NaN,0.0
16200,2017,5,11,NaN,0.0,NaN,0.0
16201,2017,5,12,NaN,0.0,NaN,0.0
16202,2017,5,13,NaN,0.0,NaN,0.0
16203,2017,5,14,NaN,0.0,NaN,0.0
16204,2017,5,15,1506,0.0,9.8,0.0
16205,2017,5,16,1516,0.0,9.9,0.0
16206,2017,5,17,1632,0.0,10.3,0.0
16207,2017,5,18,1330,0.0,10.0,0.0
16208,2017,5,19,1132,0.0,10.4,0.0
16209,2017,5,20,NaN,0.0,NaN,0.0
16210,2017,5,21,NaN,0.0,NaN,0.0
16211,2017,5,22,NaN,0.0,NaN,0.0
16212,2017,5,23,943,0.0,12.3,0.0
16213,2017,5,24,NaN,0.0,NaN,0.0
16214,2017,5,25,NaN,0.0,NaN,0.0
16215,2017,5,26,NaN,0.0,NaN,0.0
16216,2017,5,27,NaN,0.0,NaN,0.0
16217,2017,5,28,NaN,0.0,NaN,0.0
16218,2017,5,29,NaN,0.0,NaN,0.0
16219,2017,5,30,NaN,0.0,NaN,0.0
16220,2017,5,31,NaN,0.0,NaN,0.0
16221,2017,6,1,NaN,0.0,NaN,0.0
16222,2017,6,2,NaN,0.0,NaN,0.0
16223,2017,6,3,NaN,0.0,NaN,0.0
16224,2017,6,4,NaN,0.0,NaN,0.0
16225,2017,6,5,NaN,0.0,NaN,0.0
16226,2017,6,6,NaN,0.0,NaN,0.0
16227,2017,6,7,1022,0.0,10.9,0.0
16228,2017,6,8,NaN,0.0,NaN,0.0
16229,2017,6,9,NaN,0.0,NaN,0.0
16230,2017,6,10,NaN,0.0,NaN,0.0
16231,2017,6,11,NaN,0.0,NaN,0.0
16232,2017,6,12,1435,0.0,11.3,0.0
16233,2017,6,13,NaN,0.0,NaN,0.0
16234,2017,6,14,NaN,0.0,NaN,0.0
16235,2017,6,15,NaN,0.0,NaN,0.0
16236,2017,6,16,1407,0.0,12.6,0.0
16237,2017,6,17,NaN,0.0,NaN,0.0
16238,2017,6,18,NaN,0.0,NaN,0.0
16239,2017,6,19,756,0.0,11.5,0.0
16240,2017,6,20,932,0.0,10.9,0.0
16241,2017,6,21,929,0.0,11.6,0.0
16242,2017,6,22,958,0.0,11.4,0.0
16243,2017,6,23,NaN,0.0,NaN,0.0
16244,2017,6,24,NaN,0.0,NaN,0.0
16245,2017,6,25,NaN,0.0,NaN,0.0
16246,2017,6,26,914,0.0,14.1,0.0
16247,2017,6,27,1449,0.0,13.1,0.0
16248,2017,6,28,1404,0.0,13.0,0.0
16249,2017,6,29,1231,0.0,13.2,0.0
16250,2017,6,30,1431,0.0,13.1,0.0
16251,2017,7,1,NaN,0.0,NaN,0.0
16252,2017,7,2,NaN,0.0,NaN,0.0
16253,2017,7,3,NaN,0.0,NaN,0.0
16254,2017,7,4,NaN,0.0,NaN,0.0
16255,2017,7,5,NaN,0.0,NaN,0.0
16256,2017,7,6,NaN,0.0,NaN,0.0
16257,2017,7,7,NaN,0.0,NaN,0.0
16258,2017,7,8,NaN,0.0,NaN,0.0
16259,2017,7,9,NaN,0.0,NaN,0.0
16260,2017,7,10,1500,0.0,12.5,0.0
16261,2017,7,11,711,0.0,11.4,0.0
16262,2017,7,12,NaN,0.0,NaN,0.0
16263,2017,7,13,NaN,0.0,NaN,0.0
16264,2017,7,14,NaN,0.0,NaN,0.0
16265,2017,7,15,NaN,0.0,NaN,0.0
16266,2017,7,16,NaN,0.0,NaN,0.0
16267,2017,7,17,934,0.0,10.6,0.0
16268,2017,7,18,711,0.0,10.8,0.0
16269,2017,7,19,1527,0.0,10.1,0.0
16270,2017,7,20,1447,0.0,10.4,0.0
16271,2017,7,21,1505,0.0,9.3,0.0
16272,2017,7,22,NaN,0.0,NaN,0.0
16273,2017,7,23,NaN,0.0,NaN,0.0
16274,2017,7,24,1333,0.0,12.9,0.0
16275,2017,7,25,1102,0.0,12.7,0.0
16276,2017,7,26,838,0.0,13.2,0.0
16277,2017,7,27,1107,0.0,13.1,0.0
16278,2017,7,28,NaN,0.0,NaN,0.0
16279,2017,7,29,NaN,0.0,NaN,0.0
16280,2017,7,30,NaN,0.0,NaN,0.0
16281,2017,7,31,1036,0.0,13.4,0.0
16282,2017,8,1,1235,0.0,16.0,0.0
16283,2017,8,2,NaN,0.0,NaN,0.0
16284,2017,8,3,NaN,0.0,NaN,0.0
16285,2017,8,4,NaN,0.0,NaN,0.0
16286,2017,8,5,NaN,0.0,NaN,0.0
16287,2017,8,6,NaN,0.0,NaN,0.0
16288,2017,8,7,NaN,0.0,NaN,0.0
16289,2017,8,8,NaN,0.0,NaN,0.0
16290,2017,8,9,NaN,0.0,NaN,0.0
16291,2017,8,10,NaN,0.0,NaN,0.0
16292,2017,8,11,NaN,0.0,NaN,0.0
16293,2017,8,12,NaN,0.0,NaN,0.0
16294,2017,8,13,NaN,0.0,NaN,0.0
16295,2017,8,14,NaN,0.0,NaN,0.0
16296,2017,8,15,NaN,0.0,NaN,0.0
16297,2017,8,16,1142,0.0,13.2,0.0
16298,2017,8,17,757,0.0,13.1,0.0
16299,2017,8,18,952,0.0,13.5,0.0
16300,2017,8,19,NaN,0.0,NaN,0.0
16301,2017,8,20,NaN,0.0,NaN,0.0
16302,2017,8,21,NaN,0.0,NaN,0.0
16303,2017,8,22,1735,0.0,13.3,0.0
16304,2017,8,23,NaN,0.0,NaN,0.0
16305,2017,8,24,1332,0.0,13.2,0.0
16306,2017,8,25,NaN,0.0,NaN,0.0
16307,2017,8,26,NaN,0.0,NaN,0.0
16308,2017,8,27,NaN,0.0,NaN,0.0
16309,2017,8,28,NaN,0.0,NaN,0.0
16310,2017,8,29,1743,0.0,12.9,0.0
16311,2017,8,30,1242,0.0,13.1,0.0
16312,2017,8,31,702,0.0,12.5,0.0
16313,2017,9,1,1347,0.0,14.0,0.0
16314,2017,9,2,NaN,0.0,NaN,0.0
16315,2017,9,3,NaN,0.0,NaN,0.0
16316,2017,9,4,NaN,0.0,NaN,0.0
16317,2017,9,5,1730,0.0,14.3,0.0
16318,2017,9,6,1135,0.0,13.8,0.0
16319,2017,9,7,1325,0.0,13.8,0.0
16320,2017,9,8,1339,0.0,14.2,0.0
16321,2017,9,9,NaN,0.0,NaN,0.0
16322,2017,9,10,NaN,0.0,NaN,0.0
16323,2017,9,11,NaN,0.0,NaN,0.0
16324,2017,9,12,1220,0.0,13.7,0.0
16325,2017,9,13,1247,0.0,14.2,0.0
16326,2017,9,14,1324,0.0,14.0,0.0
16327,2017,9,15,1357,0.0,13.8,0.0
16328,2017,9,16,NaN,0.0,NaN,0.0
16329,2017,9,17,NaN,0.0,NaN,0.0
16330,2017,9,18,NaN,0.0,NaN,0.0
16331,2017,9,19,841,0.0,13.7,0.0
16332,2017,9,20,1227,0.0,14.9,0.0
16333,2017,9,21,1258,0.0,13.8,0.0
16334,2017,9,22,1242,0.0,13.4,0.0
16335,2017,9,23,804,0.0,13.6,0.0
16336,2017,9,24,808,0.0,12.7,0.0
16337,2017,9,25,NaN,0.0,NaN,0.0
16338,2017,9,26,903,0.0,12.7,0.0
16339,2017,9,27,1255,0.0,14.2,0.0
16340,2017,9,28,1320,0.0,14.3,0.0
16341,2017,9,29,1245,0.0,13.5,0.0
16342,2017,9,30,835,0.0,12.7,0.0
16343,2017,10,1,817,0.0,11.5,0.0
16344,2017,10,2,1150,0.0,10.7,0.0
16345,2017,10,3,910,0.0,10.3,0.0
16346,2017,10,4,1256,0.0,NaN,0.0
16347,2017,10,5,1330,0.0,12.1,0.0
16348,2017,10,6,1238,0.0,11.6,0.0
16349,2017,10,7,NaN,0.0,NaN,0.0
16350,2017,10,8,821,0.0,10.3,0.0
16351,2017,10,9,1230,0.0,NaN,0.0
16352,2017,10,10,820,0.0,10.1,0.0
16353,2017,10,11,1257,0.0,10.2,0.0
16354,2017,10,12,1345,0.0,10.2,0.0
16355,2017,10,13,1210,0.0,10.3,0.0
16356,2017,10,14,NaN,0.0,NaN,0.0
16357,2017,10,15,NaN,0.0,NaN,0.0
16358,2017,10,16,1520,0.0,11.0,0.0
16359,2017,10,17,1109,0.0,11.5,0.0
16360,2017,10,18,1252,0.0,10.6,0.0
16361,2017,10,19,1315,0.0,11.9,0.0
16362,2017,10,20,1243,0.0,11.1,0.0
16363,2017,10,21,NaN,0.0,NaN,0.0
16364,2017,10,22,658,0.0,11.2,0.0
16365,2017,10,23,NaN,0.0,NaN,0.0
16366,2017,10,24,1200,0.0,11.6,0.0
16367,2017,10,25,1251,0.0,11.7,0.0
16368,2017,10,26,1310,0.0,11.4,0.0
16369,2017,10,27,1253,0.0,11.7,0.0
16370,2017,10,28,NaN,0.0,NaN,0.0
16371,2017,10,29,808,0.0,11.2,0.0
16372,2017,10,30,NaN,0.0,NaN,0.0
16373,2017,10,31,1052,0.0,11.4,0.0
16374,2017,11,1,1253,0.0,11.4,0.0
16375,2017,11,2,1345,0.0,11.4,0.0
16376,2017,11,3,1251,0.0,11.3,0.0
16377,2017,11,4,806,0.0,10.7,0.0
16378,2017,11,5,NaN,0.0,NaN,0.0
16379,2017,11,6,NaN,0.0,NaN,0.0
16380,2017,11,7,1145,0.0,11.2,0.0
16381,2017,11,8,1341,0.0,10.9,0.0
16382,2017,11,9,1518,0.0,11.6,0.0
16383,2017,11,10,917,0.0,11.5,0.0
16384,2017,11,11,1720,0.0,11.9,0.0
16385,2017,11,12,NaN,0.0,NaN,0.0
16386,2017,11,13,NaN,0.0,NaN,0.0
16387,2017,11,14,1150,0.0,12.1,0.0
16388,2017,11,15,1331,0.0,12.0,0.0
16389,2017,11,16,1415,0.0,12.2,0.0
16390,2017,11,17,1537,0.0,12.1,0.0
16391,2017,11,18,845,0.0,11.5,0.0
16392,2017,11,19,855,0.0,11.2,0.0
16393,2017,11,20,NaN,0.0,NaN,0.0
16394,2017,11,21,NaN,0.0,NaN,0.0
16395,2017,11,22,918,0.0,12.6,0.0
16396,2017,11,23,923,0.0,13.2,0.0
16397,2017,11,24,920,0.0,13.0,0.0
16398,2017,11,25,1312,0.0,NaN,0.0
16399,2017,11,26,NaN,0.0,NaN,0.0
16400,2017,11,27,NaN,0.0,NaN,0.0
16401,2017,11,28,1255,0.0,12.4,0.0
16402,2017,11,29,1450,0.0,12.6,0.0
16403,2017,11,30,1302,0.0,15.5,0.0
16404,2017,12,1,1347,0.0,12.6,0.0
16405,2017,12,2,NaN,0.0,NaN,0.0
16406,2017,12,3,NaN,0.0,NaN,0.0
16407,2017,12,4,NaN,0.0,NaN,0.0
16408,2017,12,5,1205,0.0,11.4,0.0
16409,2017,12,6,1441,0.0,11.5,0.0
16410,2017,12,7,1404,0.0,11.8,0.0
16411,2017,12,8,NaN,0.0,NaN,0.0
16412,2017,12,9,NaN,0.0,NaN,0.0
16413,2017,12,10,NaN,0.0,NaN,0.0
16414,2017,12,11,NaN,0.0,NaN,0.0
16415,2017,12,12,941,0.0,11.0,0.0
16416,2017,12,13,920,0.0,10.9,0.0
16417,2017,12,14,945,0.0,11.0,0.0
16418,2017,12,15,1209,0.0,11.1,0.0
16419,2017,12,16,930,0.0,10.9,0.0
16420,2017,12,17,927,0.0,10.1,0.0
16421,2017,12,18,1115,0.0,10.2,0.0
16422,2017,12,19,NaN,0.0,NaN,0.0
16423,2017,12,20,1323,0.0,10.2,0.0
16424,2017,12,21,NaN,0.0,NaN,0.0
16425,2017,12,22,1004,0.0,9.6,0.0
16426,2017,12,23,NaN,0.0,NaN,0.0
16427,2017,12,24,923,0.0,9.7,0.0
16428,2017,12,25,NaN,0.0,NaN,0.0
16429,2017,12,26,1158,0.0,10.4,0.0
16430,2017,12,27,NaN,0.0,NaN,0.0
16431,2017,12,28,1246,0.0,10.9,0.0
16432,2017,12,29,NaN,0.0,NaN,0.0
16433,2017,12,30,NaN,0.0,NaN,0.0
16434,2017,12,31,NaN,0.0,NaN,0.0
16435,2018,1,1,915,0.0,10.7,0.0
16436,2018,1,2,909,0.0,10.7,0.0
16437,2018,1,3,1000,0.0,10.8,0.0
16438,2018,1,4,1008,0.0,11.2,0.0
16439,2018,1,5,953,0.0,11.4,0.0
16440,2018,1,6,900,0.0,11.1,0.0
16441,2018,1,7,NaN,0.0,NaN,0.0
16442,2018,1,8,1030,0.0,10.6,0.0
16443,2018,1,9,1045,0.0,10.9,0.0
16444,2018,1,10,906,0.0,10.8,0.0
16445,2018,1,11,910,0.0,11.1,0.0
16446,2018,1,12,925,0.0,11.1,0.0
16447,2018,1,13,1322,0.0,11.3,0.0
16448,2018,1,14,940,0.0,11.1,0.0
16449,2018,1,15,1215,0.0,11.3,0.0
16450,2018,1,16,913,0.0,11.4,0.0
16451,2018,1,17,820,0.0,11.6,0.0
16452,2018,1,18,NaN,0.0,NaN,0.0
16453,2018,1,19,1550,0.0,12.0,0.0
16454,2018,1,20,910,0.0,11.4,0.0
16455,2018,1,21,NaN,0.0,NaN,0.0
16456,2018,1,22,825,0.0,11.0,0.0
16457,2018,1,23,933,0.0,11.1,0.0
16458,2018,1,24,1410,0.0,11.2,0.0
16459,2018,1,25,929,0.0,NaN,0.0
16460,2018,1,26,NaN,0.0,NaN,0.0
16461,2018,1,27,NaN,0.0,NaN,0.0
16462,2018,1,28,NaN,0.0,NaN,0.0
16463,2018,1,29,850,0.0,10.9,0.0
16464,2018,1,30,927,0.0,11.3,0.0
16465,2018,1,31,1447,0.0,11.3,0.0
16466,2018,2,1,936,0.0,11.0,0.0
16467,2018,2,2,941,0.0,10.4,0.0
16468,2018,2,3,945,0.0,11.0,0.0
16469,2018,2,4,NaN,0.0,NaN,0.0
16470,2018,2,5,1400,0.0,11.8,0.0
16471,2018,2,6,1106,0.0,NaN,0.0
16472,2018,2,7,1351,0.0,11.9,0.0
16473,2018,2,8,926,0.0,11.4,0.0
16474,2018,2,9,NaN,0.0,NaN,0.0
16475,2018,2,10,926,0.0,10.7,0.0
16476,2018,2,11,NaN,0.0,NaN,0.0
16477,2018,2,12,NaN,0.0,NaN,0.0
16478,2018,2,13,944,0.0,9.9,0.0
16479,2018,2,14,1357,0.0,10.2,0.0
16480,2018,2,15,949,0.0,NaN,0.0
16481,2018,2,16,900,0.0,9.4,0.0
16482,2018,2,17,850,0.0,9.4,0.0
16483,2018,2,18,855,0.0,9.2,0.0
16484,2018,2,19,920,0.0,8.8,0.0
16485,2018,2,20,1750,0.0,8.5,0.0
16486,2018,2,21,1427,0.0,9.0,0.0
16487,2018,2,22,NaN,0.0,NaN,0.0
16488,2018,2,23,1120,0.0,8.5,0.0
16489,2018,2,24,NaN,0.0,NaN,0.0
16490,2018,2,25,NaN,0.0,NaN,0.0
16491,2018,2,26,943,0.0,8.6,0.0
16492,2018,2,27,925,0.0,8.3,0.0
16493,2018,2,28,1415,0.0,8.5,0.0
16494,2018,3,1,940,0.0,8.4,0.0
16495,2018,3,2,935,0.0,7.8,0.0
16496,2018,3,3,901,0.0,8.0,0.0
16497,2018,3,4,NaN,0.0,NaN,0.0
16498,2018,3,5,1718,0.0,NaN,0.0
16499,2018,3,6,NaN,0.0,NaN,0.0
16500,2018,3,7,1347,0.0,9.7,0.0
16501,2018,3,8,903,0.0,9.3,0.0
16502,2018,3,9,NaN,0.0,NaN,0.0
16503,2018,3,10,NaN,0.0,NaN,0.0
16504,2018,3,11,NaN,0.0,NaN,0.0
16505,2018,3,12,1208,0.0,11.5,0.0
16506,2018,3,13,NaN,0.0,NaN,0.0
16507,2018,3,14,810,0.0,11.0,0.0
16508,2018,3,15,956,0.0,10.4,0.0
16509,2018,3,16,1025,0.0,9.9,0.0
16510,2018,3,17,NaN,0.0,NaN,0.0
16511,2018,3,18,NaN,0.0,NaN,0.0
16512,2018,3,19,847,0.0,9.7,0.0
16513,2018,3,20,821,0.0,10.2,0.0
16514,2018,3,21,811,0.0,10.6,0.0
16515,2018,3,22,NaN,0.0,NaN,0.0
16516,2018,3,23,NaN,0.0,NaN,0.0
16517,2018,3,24,NaN,0.0,NaN,0.0
16518,2018,3,25,NaN,0.0,NaN,0.0
16519,2018,3,26,1251,0.0,10.4,0.0
16520,2018,3,27,1009,0.0,NaN,0.0
16521,2018,3,28,831,0.0,10.4,0.0
16522,2018,3,29,951,0.0,10.7,0.0
16523,2018,3,30,802,0.0,10.7,0.0
16524,2018,3,31,809,0.0,11.0,0.0
16525,2018,4,1,NaN,0.0,NaN,0.0
16526,2018,4,2,1634,0.0,9.4,0.0
16527,2018,4,3,1630,0.0,9.9,0.0
16528,2018,4,4,857,0.0,9.9,0.0
16529,2018,4,5,NaN,0.0,NaN,0.0
16530,2018,4,6,1335,0.0,11.9,0.0
16531,2018,4,7,759,0.0,11.3,0.0
16532,2018,4,8,820,0.0,11.6,0.0
16533,2018,4,9,1313,0.0,11.9,0.0
16534,2018,4,10,NaN,0.0,NaN,0.0
16535,2018,4,11,917,0.0,12.0,0.0
16536,2018,4,12,NaN,0.0,NaN,0.0
16537,2018,4,13,827,0.0,11.3,0.0
16538,2018,4,14,NaN,0.0,NaN,0.0
16539,2018,4,15,NaN,0.0,NaN,0.0
16540,2018,4,16,1610,0.0,11.9,0.0
16541,2018,4,17,1012,0.0,11.8,0.0
16542,2018,4,18,911,0.0,11.5,0.0
16543,2018,4,19,1103,0.0,NaN,0.0
16544,2018,4,20,947,0.0,11.2,0.0
16545,2018,4,21,NaN,0.0,NaN,0.0
16546,2018,4,22,757,0.0,10.2,0.0
16547,2018,4,23,917,0.0,10.0,0.0
16548,2018,4,24,1048,0.0,11.6,0.0
16549,2018,4,25,1306,0.0,11.9,0.0
16550,2018,4,26,956,0.0,NaN,0.0
16551,2018,4,27,NaN,0.0,NaN,0.0
16552,2018,4,28,NaN,0.0,NaN,0.0
16553,2018,4,29,NaN,0.0,NaN,0.0
16554,2018,4,30,1322,0.0,10.7,0.0
16555,2018,5,1,NaN,0.0,NaN,0.0
16556,2018,5,2,NaN,0.0,NaN,0.0
16557,2018,5,3,949,0.0,10.7,0.0
16558,2018,5,4,NaN,0.0,NaN,0.0
16559,2018,5,5,NaN,0.0,NaN,0.0
16560,2018,5,6,NaN,0.0,NaN,0.0
16561,2018,5,7,1253,0.0,12.0,0.0
16562,2018,5,8,956,0.0,11.3,0.0
16563,2018,5,9,1327,0.0,14.0,0.0
16564,2018,5,10,NaN,0.0,NaN,0.0
16565,2018,5,11,NaN,0.0,NaN,0.0
16566,2018,5,12,NaN,0.0,NaN,0.0
16567,2018,5,13,NaN,0.0,NaN,0.0
16568,2018,5,14,NaN,0.0,NaN,0.0
16569,2018,5,15,1607,0.0,12.7,0.0
16570,2018,5,16,NaN,0.0,NaN,0.0
16571,2018,5,17,NaN,0.0,NaN,0.0
16572,2018,5,18,NaN,0.0,NaN,0.0
16573,2018,5,19,NaN,0.0,NaN,0.0
16574,2018,5,20,NaN,0.0,NaN,0.0
16575,2018,5,21,829,0.0,9.8,0.0
16576,2018,5,22,806,0.0,9.8,0.0
16577,2018,5,23,1248,0.0,11.1,0.0
16578,2018,5,24,1335,0.0,11.9,0.0
16579,2018,5,25,NaN,0.0,NaN,0.0
16580,2018,5,26,NaN,0.0,NaN,0.0
16581,2018,5,27,NaN,0.0,NaN,0.0
16582,2018,5,28,807,0.0,10.4,0.0
16583,2018,5,29,808,0.0,9.7,0.0
16584,2018,5,30,NaN,0.0,NaN,0.0
16585,2018,5,31,NaN,0.0,NaN,0.0
16586,2018,6,1,1044,0.0,9.7,0.0
16587,2018,6,2,NaN,0.0,NaN,0.0
16588,2018,6,3,NaN,0.0,NaN,0.0
16589,2018,6,4,NaN,0.0,NaN,0.0
16590,2018,6,5,809,0.0,9.3,0.0
16591,2018,6,6,1340,0.0,10.5,0.0
16592,2018,6,7,NaN,0.0,NaN,0.0
16593,2018,6,8,1330,1.0,11.4,0.0
16594,2018,6,9,NaN,0.0,NaN,0.0
16595,2018,6,10,NaN,0.0,NaN,0.0
16596,2018,6,11,822,0.0,13.3,0.0
16597,2018,6,12,824,0.0,12.0,0.0
16598,2018,6,13,NaN,0.0,NaN,0.0
16599,2018,6,14,NaN,0.0,NaN,0.0
16600,2018,6,15,NaN,0.0,NaN,0.0
16601,2018,6,16,NaN,0.0,NaN,0.0
16602,2018,6,17,755,0.0,9.4,0.0
16603,2018,6,18,803,0.0,11.2,0.0
16604,2018,6,19,811,0.0,11.6,0.0
16605,2018,6,20,825,0.0,11.3,0.0
16606,2018,6,21,NaN,0.0,NaN,0.0
16607,2018,6,22,NaN,0.0,NaN,0.0
16608,2018,6,23,NaN,0.0,NaN,0.0
16609,2018,6,24,NaN,0.0,NaN,0.0
16610,2018,6,25,825,0.0,9.1,0.0
16611,2018,6,26,846,0.0,10.3,0.0
16612,2018,6,27,1421,0.0,9.8,0.0
16613,2018,6,28,815,0.0,10.8,0.0
16614,2018,6,29,817,0.0,11.0,0.0
16615,2018,6,30,NaN,0.0,NaN,0.0
16616,2018,7,1,NaN,0.0,NaN,0.0
16617,2018,7,2,NaN,0.0,NaN,0.0
16618,2018,7,3,819,0.0,9.4,0.0
16619,2018,7,4,1112,0.0,10.2,0.0
16620,2018,7,5,NaN,0.0,NaN,0.0
16621,2018,7,6,935,0.0,12.8,0.0
16622,2018,7,7,NaN,0.0,NaN,0.0
16623,2018,7,8,NaN,0.0,NaN,0.0
16624,2018,7,9,1129,0.0,11.7,0.0
16625,2018,7,10,827,0.0,11.9,0.0
16626,2018,7,11,NaN,0.0,NaN,0.0
16627,2018,7,12,NaN,0.0,NaN,0.0
16628,2018,7,13,NaN,0.0,NaN,0.0
16629,2018,7,14,NaN,0.0,NaN,0.0
16630,2018,7,15,NaN,0.0,NaN,0.0
16631,2018,7,16,840,0.0,15.5,0.0
16632,2018,7,17,1248,0.0,14.6,0.0
16633,2018,7,18,1328,0.0,14.9,0.0
16634,2018,7,19,NaN,0.0,NaN,0.0
16635,2018,7,20,NaN,0.0,NaN,0.0
16636,2018,7,21,NaN,0.0,NaN,0.0
16637,2018,7,22,NaN,0.0,NaN,0.0
16638,2018,7,23,812,0.0,NaN,0.0
16639,2018,7,24,1245,0.0,14.0,0.0
16640,2018,7,25,NaN,0.0,NaN,0.0
16641,2018,7,26,917,0.0,14.0,0.0
16642,2018,7,27,1120,0.0,NaN,0.0
16643,2018,7,28,NaN,0.0,NaN,0.0
16644,2018,7,29,NaN,0.0,NaN,0.0
16645,2018,7,30,820,0.0,14.0,0.0
16646,2018,7,31,822,0.0,11.3,0.0
16647,2018,8,1,935,0.0,10.4,0.0
16648,2018,8,2,1138,0.0,10.7,0.0
16649,2018,8,3,856,0.0,10.6,0.0
16650,2018,8,4,NaN,0.0,NaN,0.0
16651,2018,8,5,NaN,0.0,NaN,0.0
16652,2018,8,6,750,0.0,11.7,0.0
16653,2018,8,7,1135,0.0,11.0,0.0
16654,2018,8,8,1027,0.0,11.9,0.0
16655,2018,8,9,1102,0.0,12.8,0.0
16656,2018,8,10,945,0.0,12.9,0.0
16657,2018,8,11,NaN,0.0,NaN,0.0
16658,2018,8,12,NaN,0.0,NaN,0.0
16659,2018,8,13,823,0.0,12.5,0.0
16660,2018,8,14,938,0.0,13.5,0.0
16661,2018,8,15,1035,0.0,13.5,0.0
16662,2018,8,16,1038,0.0,12.8,0.0
16663,2018,8,17,900,0.0,12.1,0.0
16664,2018,8,18,NaN,0.0,NaN,0.0
16665,2018,8,19,833,0.0,12.6,0.0
16666,2018,8,20,902,0.0,12.2,0.0
16667,2018,8,21,1139,0.0,12.4,0.0
16668,2018,8,22,NaN,0.0,NaN,0.0
16669,2018,8,23,1255,0.0,12.8,0.0
16670,2018,8,24,930,0.0,12.3,0.0
16671,2018,8,25,806,0.0,12.3,0.0
16672,2018,8,26,946,0.0,12.9,0.0
16673,2018,8,27,907,0.0,13.6,0.0
16674,2018,8,28,1348,0.0,13.3,0.0
16675,2018,8,29,NaN,0.0,NaN,0.0
16676,2018,8,30,1653,2.0,14.0,0.0
16677,2018,8,31,1036,0.0,13.7,0.0
16678,2018,9,1,759,0.0,12.9,0.0
16679,2018,9,2,837,0.0,12.3,0.0
16680,2018,9,3,830,0.0,12.8,0.0
16681,2018,9,4,1052,0.0,13.1,0.0
16682,2018,9,5,1435,0.0,13.1,0.0
16683,2018,9,6,1343,0.0,13.4,0.0
16684,2018,9,7,932,0.0,13.0,0.0
16685,2018,9,8,830,0.0,12.9,0.0
16686,2018,9,9,810,0.0,12.7,0.0
16687,2018,9,10,905,0.0,12.0,0.0
16688,2018,9,11,1346,0.0,12.0,0.0
16689,2018,9,12,1403,0.0,12.1,0.0
16690,2018,9,13,1500,0.0,12.5,0.0
16691,2018,9,14,907,0.0,12.0,0.0
16692,2018,9,15,NaN,0.0,NaN,0.0
16693,2018,9,16,NaN,0.0,NaN,0.0
16694,2018,9,17,905,0.0,12.0,0.0
16695,2018,9,18,1409,0.0,12.8,0.0
16696,2018,9,19,1400,0.0,12.1,0.0
16697,2018,9,20,NaN,0.0,NaN,0.0
16698,2018,9,21,1015,0.0,12.6,0.0
16699,2018,9,22,820,0.0,11.2,0.0
16700,2018,9,23,823,0.0,11.3,0.0
16701,2018,9,24,907,0.0,11.7,0.0
16702,2018,9,25,1322,0.0,12.9,0.0
16703,2018,9,26,1505,0.0,12.0,0.0
16704,2018,9,27,1516,0.0,12.1,0.0
16705,2018,9,28,1001,0.0,12.7,0.0
16706,2018,9,29,NaN,0.0,NaN,0.0
16707,2018,9,30,NaN,0.0,NaN,0.0
16708,2018,10,1,923,0.0,12.9,0.0
16709,2018,10,2,1110,0.0,13.0,0.0
16710,2018,10,3,1435,0.0,14.1,0.0
16711,2018,10,4,1452,0.0,12.6,0.0
16712,2018,10,5,804,0.0,11.9,0.0
16713,2018,10,6,759,0.0,NaN,0.0
16714,2018,10,7,NaN,0.0,NaN,0.0
16715,2018,10,8,1045,0.0,NaN,0.0
16716,2018,10,9,1044,0.0,11.2,0.0
16717,2018,10,10,1424,0.0,10.7,0.0
16718,2018,10,11,1323,0.0,10.7,0.0
16719,2018,10,12,NaN,0.0,NaN,0.0
16720,2018,10,13,840,0.0,11.0,0.0
16721,2018,10,14,815,0.0,11.6,0.0
16722,2018,10,15,920,0.0,11.6,0.0
16723,2018,10,16,1106,0.0,12.2,0.0
