,DATE,SURF_TEMP_C,YEAR,MONTH,DAY
702,11/7/1958,18.6,1958,11,7
703,11/8/1958,18.7,1958,11,8
704,11/9/1958,18.7,1958,11,9
705,11/10/1958,18.5,1958,11,10
706,11/11/1958,18.5,1958,11,11
707,11/12/1958,18.3,1958,11,12
708,11/13/1958,18.4,1958,11,13
709,11/14/1958,18.2,1958,11,14
710,11/15/1958,16,1958,11,15
711,11/16/1958,16.1,1958,11,16
712,11/17/1958,14.4,1958,11,17
713,11/18/1958,13.5,1958,11,18
714,11/19/1958,14.5,1958,11,19
715,11/20/1958,15.4,1958,11,20
716,11/21/1958,16,1958,11,21
717,11/22/1958,15,1958,11,22
718,11/23/1958,15.2,1958,11,23
719,11/24/1958,15.6,1958,11,24
720,11/25/1958,16,1958,11,25
721,11/26/1958,16.1,1958,11,26
722,11/27/1958,16.2,1958,11,27
723,11/28/1958,16.2,1958,11,28
724,11/29/1958,16.3,1958,11,29
725,11/30/1958,16.1,1958,11,30
726,12/1/1958,16.2,1958,12,1
727,12/2/1958,16,1958,12,2
728,12/3/1958,16.3,1958,12,3
729,12/4/1958,16.3,1958,12,4
730,12/5/1958,16.1,1958,12,5
731,12/6/1958,16.2,1958,12,6
732,12/7/1958,16.4,1958,12,7
733,12/8/1958,16.2,1958,12,8
734,12/9/1958,16.2,1958,12,9
735,12/10/1958,16.4,1958,12,10
736,12/11/1958,16.5,1958,12,11
737,12/12/1958,16.4,1958,12,12
738,12/13/1958,16.4,1958,12,13
739,12/14/1958,16.2,1958,12,14
740,12/15/1958,16.4,1958,12,15
741,12/16/1958,16.4,1958,12,16
742,12/17/1958,16.5,1958,12,17
743,12/18/1958,16.5,1958,12,18
744,12/19/1958,16.2,1958,12,19
745,12/20/1958,16.1,1958,12,20
746,12/21/1958,16.2,1958,12,21
747,12/22/1958,16.1,1958,12,22
748,12/23/1958,16,1958,12,23
749,12/24/1958,16,1958,12,24
750,12/25/1958,16.2,1958,12,25
751,12/26/1958,16,1958,12,26
752,12/27/1958,16.2,1958,12,27
753,12/28/1958,16.2,1958,12,28
754,12/29/1958,15.9,1958,12,29
755,12/30/1958,15.5,1958,12,30
756,12/31/1958,14.2,1958,12,31
757,1/1/1959,15.4,1959,1,1
758,1/2/1959,16,1959,1,2
759,1/3/1959,14.3,1959,1,3
760,1/4/1959,14.2,1959,1,4
761,1/5/1959,NaN,1959,1,5
762,1/6/1959,NaN,1959,1,6
763,1/7/1959,NaN,1959,1,7
764,1/8/1959,NaN,1959,1,8
765,1/9/1959,NaN,1959,1,9
766,1/10/1959,NaN,1959,1,10
767,1/11/1959,NaN,1959,1,11
768,1/12/1959,NaN,1959,1,12
769,1/13/1959,NaN,1959,1,13
770,1/14/1959,NaN,1959,1,14
771,1/15/1959,NaN,1959,1,15
772,1/16/1959,NaN,1959,1,16
773,1/17/1959,NaN,1959,1,17
774,1/18/1959,NaN,1959,1,18
775,1/19/1959,NaN,1959,1,19
776,1/20/1959,NaN,1959,1,20
777,1/21/1959,NaN,1959,1,21
778,1/22/1959,NaN,1959,1,22
779,1/23/1959,NaN,1959,1,23
780,1/24/1959,NaN,1959,1,24
781,1/25/1959,NaN,1959,1,25
782,1/26/1959,NaN,1959,1,26
783,1/27/1959,NaN,1959,1,27
784,1/28/1959,NaN,1959,1,28
785,1/29/1959,NaN,1959,1,29
786,1/30/1959,NaN,1959,1,30
787,1/31/1959,NaN,1959,1,31
788,2/1/1959,NaN,1959,2,1
789,2/2/1959,15.6,1959,2,2
790,2/3/1959,15.5,1959,2,3
791,2/4/1959,15.2,1959,2,4
792,2/5/1959,15.2,1959,2,5
793,2/6/1959,15.1,1959,2,6
794,2/7/1959,15.3,1959,2,7
795,2/8/1959,15,1959,2,8
796,2/9/1959,15.1,1959,2,9
797,2/10/1959,14.8,1959,2,10
798,2/11/1959,14.8,1959,2,11
799,2/12/1959,14.4,1959,2,12
800,2/13/1959,14.5,1959,2,13
801,2/14/1959,14.8,1959,2,14
802,2/15/1959,14.6,1959,2,15
803,2/16/1959,14.3,1959,2,16
804,2/17/1959,14.5,1959,2,17
805,2/18/1959,14.9,1959,2,18
806,2/19/1959,14.5,1959,2,19
807,2/20/1959,14.7,1959,2,20
808,2/21/1959,14.6,1959,2,21
809,2/22/1959,14.7,1959,2,22
810,2/23/1959,14.7,1959,2,23
811,2/24/1959,14.8,1959,2,24
812,2/25/1959,14,1959,2,25
813,2/26/1959,14.4,1959,2,26
814,2/27/1959,14.8,1959,2,27
815,2/28/1959,14.5,1959,2,28
816,3/1/1959,14.6,1959,3,1
817,3/2/1959,14.6,1959,3,2
818,3/3/1959,14.8,1959,3,3
819,3/4/1959,15,1959,3,4
820,3/5/1959,15,1959,3,5
821,3/6/1959,15,1959,3,6
822,3/7/1959,15,1959,3,7
823,3/8/1959,15.1,1959,3,8
824,3/9/1959,15.2,1959,3,9
825,3/10/1959,15.4,1959,3,10
826,3/11/1959,15.8,1959,3,11
827,3/12/1959,16,1959,3,12
828,3/13/1959,15.5,1959,3,13
829,3/14/1959,15.6,1959,3,14
830,3/15/1959,15.6,1959,3,15
831,3/16/1959,15.6,1959,3,16
832,3/17/1959,15.6,1959,3,17
833,3/18/1959,15.9,1959,3,18
834,3/19/1959,15.9,1959,3,19
835,3/20/1959,16,1959,3,20
836,3/21/1959,16.1,1959,3,21
837,3/22/1959,15.9,1959,3,22
838,3/23/1959,15.5,1959,3,23
839,3/24/1959,14.7,1959,3,24
840,3/25/1959,14.2,1959,3,25
841,3/26/1959,14.6,1959,3,26
842,3/27/1959,14.5,1959,3,27
843,3/28/1959,14.1,1959,3,28
844,3/29/1959,14.2,1959,3,29
845,3/30/1959,14.3,1959,3,30
846,3/31/1959,14.2,1959,3,31
847,4/1/1959,15,1959,4,1
848,4/2/1959,15,1959,4,2
849,4/3/1959,15,1959,4,3
850,4/4/1959,15.3,1959,4,4
851,4/5/1959,15.2,1959,4,5
852,4/6/1959,14.8,1959,4,6
853,4/7/1959,14.4,1959,4,7
854,4/8/1959,14.2,1959,4,8
855,4/9/1959,14,1959,4,9
856,4/10/1959,14,1959,4,10
857,4/11/1959,13.8,1959,4,11
858,4/12/1959,14.5,1959,4,12
859,4/13/1959,14.9,1959,4,13
860,4/14/1959,15.1,1959,4,14
861,4/15/1959,15.1,1959,4,15
862,4/16/1959,15,1959,4,16
863,4/17/1959,15.1,1959,4,17
864,4/18/1959,15,1959,4,18
865,4/19/1959,15.9,1959,4,19
866,4/20/1959,14.4,1959,4,20
867,4/21/1959,15,1959,4,21
868,4/22/1959,15,1959,4,22
869,4/23/1959,15.4,1959,4,23
870,4/24/1959,15.5,1959,4,24
871,4/25/1959,15.6,1959,4,25
872,4/26/1959,16,1959,4,26
873,4/27/1959,16,1959,4,27
874,4/28/1959,16.1,1959,4,28
875,4/29/1959,16,1959,4,29
876,4/30/1959,16.2,1959,4,30
877,5/1/1959,16.3,1959,5,1
878,5/2/1959,16,1959,5,2
879,5/3/1959,14,1959,5,3
880,5/4/1959,12.2,1959,5,4
881,5/5/1959,13,1959,5,5
882,5/6/1959,14,1959,5,6
883,5/7/1959,14.8,1959,5,7
884,5/8/1959,15.5,1959,5,8
885,5/9/1959,15.9,1959,5,9
886,5/10/1959,16.5,1959,5,10
887,5/11/1959,16.4,1959,5,11
888,5/12/1959,16.9,1959,5,12
889,5/13/1959,16.5,1959,5,13
890,5/14/1959,16,1959,5,14
891,5/15/1959,NaN,1959,5,15
892,5/16/1959,NaN,1959,5,16
893,5/17/1959,16.3,1959,5,17
894,5/18/1959,16.9,1959,5,18
895,5/19/1959,17,1959,5,19
896,5/20/1959,15.8,1959,5,20
897,5/21/1959,16,1959,5,21
898,5/22/1959,NaN,1959,5,22
899,5/23/1959,NaN,1959,5,23
900,5/24/1959,NaN,1959,5,24
901,5/25/1959,16.1,1959,5,25
902,5/26/1959,16.7,1959,5,26
903,5/27/1959,16.9,1959,5,27
904,5/28/1959,16.7,1959,5,28
905,5/29/1959,16.1,1959,5,29
906,5/30/1959,16.1,1959,5,30
907,5/31/1959,16.4,1959,5,31
908,6/1/1959,15.6,1959,6,1
909,6/2/1959,15,1959,6,2
910,6/3/1959,15.6,1959,6,3
911,6/4/1959,16.1,1959,6,4
912,6/5/1959,16.1,1959,6,5
913,6/6/1959,16.7,1959,6,6
914,6/7/1959,16.7,1959,6,7
915,6/8/1959,16.7,1959,6,8
916,6/9/1959,16.7,1959,6,9
917,6/10/1959,16.7,1959,6,10
918,6/11/1959,17.2,1959,6,11
919,6/12/1959,17.2,1959,6,12
920,6/13/1959,16.7,1959,6,13
921,6/14/1959,16.7,1959,6,14
922,6/15/1959,16.7,1959,6,15
923,6/16/1959,17.2,1959,6,16
924,6/17/1959,16.7,1959,6,17
925,6/18/1959,17.2,1959,6,18
926,6/19/1959,17.8,1959,6,19
927,6/20/1959,17.8,1959,6,20
928,6/21/1959,18.3,1959,6,21
929,6/22/1959,17.8,1959,6,22
930,6/23/1959,17.8,1959,6,23
931,6/24/1959,17.8,1959,6,24
932,6/25/1959,17.8,1959,6,25
933,6/26/1959,18.3,1959,6,26
934,6/27/1959,19.4,1959,6,27
935,6/28/1959,18.9,1959,6,28
936,6/29/1959,19.4,1959,6,29
937,6/30/1959,18.9,1959,6,30
938,7/1/1959,18.3,1959,7,1
939,7/2/1959,18.3,1959,7,2
940,7/3/1959,18.3,1959,7,3
941,7/4/1959,18.3,1959,7,4
942,7/5/1959,18.9,1959,7,5
943,7/6/1959,17.8,1959,7,6
944,7/7/1959,17.8,1959,7,7
945,7/8/1959,20,1959,7,8
946,7/9/1959,20.6,1959,7,9
947,7/10/1959,20.6,1959,7,10
948,7/11/1959,20.6,1959,7,11
949,7/12/1959,20.6,1959,7,12
950,7/13/1959,20,1959,7,13
951,7/14/1959,20,1959,7,14
952,7/15/1959,20.6,1959,7,15
953,7/16/1959,20.6,1959,7,16
954,7/17/1959,NaN,1959,7,17
955,7/18/1959,NaN,1959,7,18
956,7/19/1959,NaN,1959,7,19
957,7/20/1959,17.2,1959,7,20
958,7/21/1959,17.2,1959,7,21
959,7/22/1959,18.9,1959,7,22
960,7/23/1959,20,1959,7,23
961,7/24/1959,19.4,1959,7,24
962,7/25/1959,18.9,1959,7,25
963,7/26/1959,NaN,1959,7,26
964,7/27/1959,19.8,1959,7,27
965,7/28/1959,20.9,1959,7,28
966,7/29/1959,19.8,1959,7,29
967,7/30/1959,19.2,1959,7,30
968,7/31/1959,19.5,1959,7,31
969,8/1/1959,19.6,1959,8,1
970,8/2/1959,19.7,1959,8,2
971,8/3/1959,NaN,1959,8,3
972,8/4/1959,NaN,1959,8,4
973,8/5/1959,NaN,1959,8,5
974,8/6/1959,NaN,1959,8,6
975,8/7/1959,NaN,1959,8,7
976,8/8/1959,NaN,1959,8,8
977,8/9/1959,NaN,1959,8,9
978,8/10/1959,16.3,1959,8,10
979,8/11/1959,17.9,1959,8,11
980,8/12/1959,16.1,1959,8,12
981,8/13/1959,15.8,1959,8,13
982,8/14/1959,16.7,1959,8,14
983,8/15/1959,16.9,1959,8,15
984,8/16/1959,NaN,1959,8,16
985,8/17/1959,16.2,1959,8,17
986,8/18/1959,16.4,1959,8,18
987,8/19/1959,16.9,1959,8,19
988,8/20/1959,16.8,1959,8,20
989,8/21/1959,17.3,1959,8,21
990,8/22/1959,18,1959,8,22
991,8/23/1959,18.5,1959,8,23
992,8/24/1959,18,1959,8,24
993,8/25/1959,17.4,1959,8,25
994,8/26/1959,17.5,1959,8,26
995,8/27/1959,17.2,1959,8,27
996,8/28/1959,18.4,1959,8,28
997,8/29/1959,19,1959,8,29
998,8/30/1959,21.1,1959,8,30
999,8/31/1959,NaN,1959,8,31
1000,9/1/1959,NaN,1959,9,1
1001,9/2/1959,NaN,1959,9,2
1002,9/3/1959,NaN,1959,9,3
1003,9/4/1959,NaN,1959,9,4
1004,9/5/1959,NaN,1959,9,5
1005,9/6/1959,NaN,1959,9,6
1006,9/7/1959,20.7,1959,9,7
1007,9/8/1959,20.6,1959,9,8
1008,9/9/1959,20.2,1959,9,9
1009,9/10/1959,20.2,1959,9,10
1010,9/11/1959,20.5,1959,9,11
1011,9/12/1959,20.6,1959,9,12
1012,9/13/1959,20.6,1959,9,13
1013,9/14/1959,20.9,1959,9,14
1014,9/15/1959,19.1,1959,9,15
1015,9/16/1959,19,1959,9,16
1016,9/17/1959,20.1,1959,9,17
1017,9/18/1959,20.2,1959,9,18
1018,9/19/1959,20.1,1959,9,19
1019,9/20/1959,NaN,1959,9,20
1020,9/21/1959,20.2,1959,9,21
1021,9/22/1959,20.1,1959,9,22
1022,9/23/1959,19.7,1959,9,23
1023,9/24/1959,19.6,1959,9,24
1024,9/25/1959,19.9,1959,9,25
1025,9/26/1959,19.4,1959,9,26
1026,9/27/1959,19.1,1959,9,27
1027,9/28/1959,16.2,1959,9,28
1028,9/29/1959,16.3,1959,9,29
1029,9/30/1959,17,1959,9,30
1030,10/1/1959,17.1,1959,10,1
1031,10/2/1959,16.9,1959,10,2
1032,10/3/1959,16.8,1959,10,3
1033,10/4/1959,17.9,1959,10,4
1034,10/5/1959,NaN,1959,10,5
1035,10/6/1959,NaN,1959,10,6
1036,10/7/1959,NaN,1959,10,7
1037,10/8/1959,NaN,1959,10,8
1038,10/9/1959,NaN,1959,10,9
1039,10/10/1959,NaN,1959,10,10
1040,10/11/1959,NaN,1959,10,11
1041,10/12/1959,NaN,1959,10,12
1042,10/13/1959,NaN,1959,10,13
1043,10/14/1959,NaN,1959,10,14
1044,10/15/1959,NaN,1959,10,15
1045,10/16/1959,NaN,1959,10,16
1046,10/17/1959,NaN,1959,10,17
1047,10/18/1959,NaN,1959,10,18
1048,10/19/1959,17,1959,10,19
1049,10/20/1959,17,1959,10,20
1050,10/21/1959,17.1,1959,10,21
1051,10/22/1959,16.9,1959,10,22
1052,10/23/1959,16.2,1959,10,23
1053,10/24/1959,16.8,1959,10,24
1054,10/25/1959,16.9,1959,10,25
1055,10/26/1959,16.6,1959,10,26
1056,10/27/1959,16.4,1959,10,27
1057,10/28/1959,16.1,1959,10,28
1058,10/29/1959,16.3,1959,10,29
1059,10/30/1959,18.3,1959,10,30
1060,10/31/1959,17.8,1959,10,31
1061,11/1/1959,17.8,1959,11,1
1062,11/2/1959,16.5,1959,11,2
1063,11/3/1959,16.7,1959,11,3
1064,11/4/1959,16.9,1959,11,4
1065,11/5/1959,16.4,1959,11,5
1066,11/6/1959,16.5,1959,11,6
1067,11/7/1959,16.5,1959,11,7
1068,11/8/1959,16.2,1959,11,8
1069,11/9/1959,16.3,1959,11,9
1070,11/10/1959,16.4,1959,11,10
1071,11/11/1959,16.4,1959,11,11
1072,11/12/1959,16.9,1959,11,12
1073,11/13/1959,16.4,1959,11,13
1074,11/14/1959,16.3,1959,11,14
1075,11/15/1959,16.3,1959,11,15
1076,11/16/1959,16.4,1959,11,16
1077,11/17/1959,16.5,1959,11,17
1078,11/18/1959,16.5,1959,11,18
1079,11/19/1959,16.7,1959,11,19
1080,11/20/1959,16.7,1959,11,20
1081,11/21/1959,16.8,1959,11,21
1082,11/22/1959,16.8,1959,11,22
1083,11/23/1959,17.1,1959,11,23
1084,11/24/1959,17.2,1959,11,24
1085,11/25/1959,17.2,1959,11,25
1086,11/26/1959,17.4,1959,11,26
1087,11/27/1959,17.1,1959,11,27
1088,11/28/1959,17.1,1959,11,28
1089,11/29/1959,16.9,1959,11,29
1090,11/30/1959,16.7,1959,11,30
1091,12/1/1959,16.5,1959,12,1
1092,12/2/1959,16.5,1959,12,2
1093,12/3/1959,16.4,1959,12,3
1094,12/4/1959,16.8,1959,12,4
1095,12/5/1959,16.9,1959,12,5
1096,12/6/1959,17,1959,12,6
1097,12/7/1959,15.8,1959,12,7
1098,12/8/1959,16.5,1959,12,8
1099,12/9/1959,16.5,1959,12,9
1100,12/10/1959,16.7,1959,12,10
1101,12/11/1959,16.7,1959,12,11
1102,12/12/1959,16.8,1959,12,12
1103,12/13/1959,16.8,1959,12,13
1104,12/14/1959,15.8,1959,12,14
1105,12/15/1959,15.7,1959,12,15
1106,12/16/1959,15.7,1959,12,16
1107,12/17/1959,15.9,1959,12,17
1108,12/18/1959,15.8,1959,12,18
1109,12/19/1959,15.6,1959,12,19
1110,12/20/1959,15.7,1959,12,20
1111,12/21/1959,15.7,1959,12,21
1112,12/22/1959,15.7,1959,12,22
1113,12/23/1959,15.5,1959,12,23
1114,12/24/1959,15.7,1959,12,24
1115,12/25/1959,15.8,1959,12,25
1116,12/26/1959,14.1,1959,12,26
1117,12/27/1959,14.6,1959,12,27
1118,12/28/1959,NaN,1959,12,28
1119,12/29/1959,NaN,1959,12,29
1120,12/30/1959,NaN,1959,12,30
1121,12/31/1959,NaN,1959,12,31
1122,1/1/1960,15.1,1960,1,1
1123,1/2/1960,13.2,1960,1,2
1124,1/3/1960,12.1,1960,1,3
1125,1/4/1960,NaN,1960,1,4
1126,1/5/1960,NaN,1960,1,5
1127,1/6/1960,NaN,1960,1,6
1128,1/7/1960,NaN,1960,1,7
1129,1/8/1960,NaN,1960,1,8
1130,1/9/1960,NaN,1960,1,9
1131,1/10/1960,NaN,1960,1,10
1132,1/11/1960,NaN,1960,1,11
1133,1/12/1960,NaN,1960,1,12
1134,1/13/1960,NaN,1960,1,13
1135,1/14/1960,NaN,1960,1,14
1136,1/15/1960,NaN,1960,1,15
1137,1/16/1960,NaN,1960,1,16
1138,1/17/1960,NaN,1960,1,17
1139,1/18/1960,NaN,1960,1,18
1140,1/19/1960,NaN,1960,1,19
1141,1/20/1960,NaN,1960,1,20
1142,1/21/1960,NaN,1960,1,21
1143,1/22/1960,NaN,1960,1,22
1144,1/23/1960,NaN,1960,1,23
1145,1/24/1960,NaN,1960,1,24
1146,1/25/1960,NaN,1960,1,25
1147,1/26/1960,NaN,1960,1,26
1148,1/27/1960,NaN,1960,1,27
1149,1/28/1960,NaN,1960,1,28
1150,1/29/1960,NaN,1960,1,29
1151,1/30/1960,NaN,1960,1,30
1152,1/31/1960,NaN,1960,1,31
1153,2/1/1960,NaN,1960,2,1
1154,2/2/1960,11.3,1960,2,2
1155,2/3/1960,11.4,1960,2,3
1156,2/4/1960,11.3,1960,2,4
1157,2/5/1960,11.3,1960,2,5
1158,2/6/1960,11.5,1960,2,6
1159,2/7/1960,11.5,1960,2,7
1160,2/8/1960,NaN,1960,2,8
1161,2/9/1960,NaN,1960,2,9
1162,2/10/1960,NaN,1960,2,10
1163,2/11/1960,NaN,1960,2,11
1164,2/12/1960,NaN,1960,2,12
1165,2/13/1960,NaN,1960,2,13
1166,2/14/1960,NaN,1960,2,14
1167,2/15/1960,NaN,1960,2,15
1168,2/16/1960,NaN,1960,2,16
1169,2/17/1960,NaN,1960,2,17
1170,2/18/1960,NaN,1960,2,18
1171,2/19/1960,NaN,1960,2,19
1172,2/20/1960,NaN,1960,2,20
1173,2/21/1960,NaN,1960,2,21
1174,2/22/1960,11.4,1960,2,22
1175,2/23/1960,11.2,1960,2,23
1176,2/24/1960,11.2,1960,2,24
1177,2/25/1960,12,1960,2,25
1178,2/26/1960,12.5,1960,2,26
1179,2/27/1960,12.7,1960,2,27
1180,2/28/1960,12.7,1960,2,28
1181,2/29/1960,13.2,1960,2,29
1182,3/1/1960,13.4,1960,3,1
1183,3/2/1960,13.6,1960,3,2
1184,3/3/1960,13.6,1960,3,3
1185,3/4/1960,13.5,1960,3,4
1186,3/5/1960,13.4,1960,3,5
1187,3/6/1960,13.4,1960,3,6
1188,3/7/1960,13.4,1960,3,7
1189,3/8/1960,13.3,1960,3,8
1190,3/9/1960,13.2,1960,3,9
1191,3/10/1960,13.4,1960,3,10
1192,3/11/1960,13.4,1960,3,11
1193,3/12/1960,13.6,1960,3,12
1194,3/13/1960,13.8,1960,3,13
1195,3/14/1960,13.4,1960,3,14
1196,3/15/1960,13.1,1960,3,15
1197,3/16/1960,13.4,1960,3,16
1198,3/17/1960,13.2,1960,3,17
1199,3/18/1960,13.2,1960,3,18
1200,3/19/1960,13.3,1960,3,19
1201,3/20/1960,13.5,1960,3,20
1202,3/21/1960,13.8,1960,3,21
1203,3/22/1960,13.7,1960,3,22
1204,3/23/1960,13.5,1960,3,23
1205,3/24/1960,13.8,1960,3,24
1206,3/25/1960,13.9,1960,3,25
1207,3/26/1960,13.7,1960,3,26
1208,3/27/1960,13.7,1960,3,27
1209,3/28/1960,13.3,1960,3,28
1210,3/29/1960,13.3,1960,3,29
1211,3/30/1960,13.4,1960,3,30
1212,3/31/1960,13.7,1960,3,31
1213,4/1/1960,13.8,1960,4,1
1214,4/2/1960,13.8,1960,4,2
1215,4/3/1960,13.9,1960,4,3
1216,4/4/1960,14.4,1960,4,4
1217,4/5/1960,14.4,1960,4,5
1218,4/6/1960,14.5,1960,4,6
1219,4/7/1960,14.7,1960,4,7
1220,4/8/1960,14.8,1960,4,8
1221,4/9/1960,14.8,1960,4,9
1222,4/10/1960,14.5,1960,4,10
1223,4/11/1960,14.1,1960,4,11
1224,4/12/1960,14.3,1960,4,12
1225,4/13/1960,14,1960,4,13
1226,4/14/1960,14,1960,4,14
1227,4/15/1960,13.8,1960,4,15
1228,4/16/1960,13.4,1960,4,16
1229,4/17/1960,13.2,1960,4,17
1230,4/18/1960,14,1960,4,18
1231,4/19/1960,13.8,1960,4,19
1232,4/20/1960,13.9,1960,4,20
1233,4/21/1960,13.9,1960,4,21
1234,4/22/1960,13.8,1960,4,22
1235,4/23/1960,12.5,1960,4,23
1236,4/24/1960,11.9,1960,4,24
1237,4/25/1960,12.4,1960,4,25
1238,4/26/1960,12.8,1960,4,26
1239,4/27/1960,12.9,1960,4,27
1240,4/28/1960,12.9,1960,4,28
1241,4/29/1960,13.1,1960,4,29
1242,4/30/1960,12.8,1960,4,30
1243,5/1/1960,12.8,1960,5,1
1244,5/2/1960,13.2,1960,5,2
1245,5/3/1960,13,1960,5,3
1246,5/4/1960,13.6,1960,5,4
1247,5/5/1960,13.9,1960,5,5
1248,5/6/1960,14.1,1960,5,6
1249,5/7/1960,14.3,1960,5,7
1250,5/8/1960,14.5,1960,5,8
1251,5/9/1960,15.6,1960,5,9
1252,5/10/1960,15.8,1960,5,10
1253,5/11/1960,16.4,1960,5,11
1254,5/12/1960,15.7,1960,5,12
1255,5/13/1960,15,1960,5,13
1256,5/14/1960,15.1,1960,5,14
1257,5/15/1960,14,1960,5,15
1258,5/16/1960,14.6,1960,5,16
1259,5/17/1960,15.1,1960,5,17
1260,5/18/1960,15.6,1960,5,18
1261,5/19/1960,15.6,1960,5,19
1262,5/20/1960,15.4,1960,5,20
1263,5/21/1960,15.7,1960,5,21
1264,5/22/1960,15.6,1960,5,22
1265,5/23/1960,15.7,1960,5,23
1266,5/24/1960,14.4,1960,5,24
1267,5/25/1960,14.3,1960,5,25
1268,5/26/1960,15,1960,5,26
1269,5/27/1960,15.1,1960,5,27
1270,5/28/1960,15.1,1960,5,28
1271,5/29/1960,15,1960,5,29
1272,5/30/1960,NaN,1960,5,30
1273,5/31/1960,NaN,1960,5,31
1274,6/1/1960,NaN,1960,6,1
1275,6/2/1960,NaN,1960,6,2
1276,6/3/1960,NaN,1960,6,3
1277,6/4/1960,NaN,1960,6,4
1278,6/5/1960,NaN,1960,6,5
1279,6/6/1960,16.6,1960,6,6
1280,6/7/1960,16.1,1960,6,7
1281,6/8/1960,15.7,1960,6,8
1282,6/9/1960,16.2,1960,6,9
1283,6/10/1960,16.3,1960,6,10
1284,6/11/1960,16.2,1960,6,11
1285,6/12/1960,16,1960,6,12
1286,6/13/1960,16.6,1960,6,13
1287,6/14/1960,16.7,1960,6,14
1288,6/15/1960,NaN,1960,6,15
1289,6/16/1960,NaN,1960,6,16
1290,6/17/1960,NaN,1960,6,17
1291,6/18/1960,NaN,1960,6,18
1292,6/19/1960,NaN,1960,6,19
1293,6/20/1960,NaN,1960,6,20
1294,6/21/1960,NaN,1960,6,21
1295,6/22/1960,NaN,1960,6,22
1296,6/23/1960,NaN,1960,6,23
1297,6/24/1960,NaN,1960,6,24
1298,6/25/1960,NaN,1960,6,25
1299,6/26/1960,NaN,1960,6,26
1300,6/27/1960,NaN,1960,6,27
1301,6/28/1960,NaN,1960,6,28
1302,6/29/1960,NaN,1960,6,29
1303,6/30/1960,NaN,1960,6,30
1304,7/1/1960,NaN,1960,7,1
1305,7/2/1960,NaN,1960,7,2
1306,7/3/1960,NaN,1960,7,3
1307,7/4/1960,16.7,1960,7,4
1308,7/5/1960,16.3,1960,7,5
1309,7/6/1960,16.5,1960,7,6
1310,7/7/1960,16.2,1960,7,7
1311,7/8/1960,16.1,1960,7,8
1312,7/9/1960,15.8,1960,7,9
1313,7/10/1960,16.5,1960,7,10
1314,7/11/1960,16.2,1960,7,11
1315,7/12/1960,NaN,1960,7,12
1316,7/13/1960,NaN,1960,7,13
1317,7/14/1960,NaN,1960,7,14
1318,7/15/1960,NaN,1960,7,15
1319,7/16/1960,NaN,1960,7,16
1320,7/17/1960,NaN,1960,7,17
1321,7/18/1960,NaN,1960,7,18
1322,7/19/1960,NaN,1960,7,19
1323,7/20/1960,NaN,1960,7,20
1324,7/21/1960,NaN,1960,7,21
1325,7/22/1960,NaN,1960,7,22
1326,7/23/1960,NaN,1960,7,23
1327,7/24/1960,NaN,1960,7,24
1328,7/25/1960,NaN,1960,7,25
1329,7/26/1960,NaN,1960,7,26
1330,7/27/1960,NaN,1960,7,27
1331,7/28/1960,NaN,1960,7,28
1332,7/29/1960,NaN,1960,7,29
1333,7/30/1960,NaN,1960,7,30
1334,7/31/1960,NaN,1960,7,31
1335,8/1/1960,NaN,1960,8,1
1336,8/2/1960,NaN,1960,8,2
1337,8/3/1960,NaN,1960,8,3
1338,8/4/1960,NaN,1960,8,4
1339,8/5/1960,NaN,1960,8,5
1340,8/6/1960,NaN,1960,8,6
1341,8/7/1960,NaN,1960,8,7
1342,8/8/1960,NaN,1960,8,8
1343,8/9/1960,NaN,1960,8,9
1344,8/10/1960,NaN,1960,8,10
1345,8/11/1960,NaN,1960,8,11
1346,8/12/1960,NaN,1960,8,12
1347,8/13/1960,NaN,1960,8,13
1348,8/14/1960,NaN,1960,8,14
1349,8/15/1960,NaN,1960,8,15
1350,8/16/1960,NaN,1960,8,16
1351,8/17/1960,NaN,1960,8,17
1352,8/18/1960,NaN,1960,8,18
1353,8/19/1960,NaN,1960,8,19
1354,8/20/1960,NaN,1960,8,20
1355,8/21/1960,NaN,1960,8,21
1356,8/22/1960,NaN,1960,8,22
1357,8/23/1960,NaN,1960,8,23
1358,8/24/1960,NaN,1960,8,24
1359,8/25/1960,NaN,1960,8,25
1360,8/26/1960,NaN,1960,8,26
1361,8/27/1960,NaN,1960,8,27
1362,8/28/1960,NaN,1960,8,28
1363,8/29/1960,NaN,1960,8,29
1364,8/30/1960,NaN,1960,8,30
1365,8/31/1960,NaN,1960,8,31
1366,9/1/1960,NaN,1960,9,1
1367,9/2/1960,NaN,1960,9,2
1368,9/3/1960,NaN,1960,9,3
1369,9/4/1960,NaN,1960,9,4
1370,9/5/1960,NaN,1960,9,5
1371,9/6/1960,NaN,1960,9,6
1372,9/7/1960,NaN,1960,9,7
1373,9/8/1960,NaN,1960,9,8
1374,9/9/1960,NaN,1960,9,9
1375,9/10/1960,NaN,1960,9,10
1376,9/11/1960,NaN,1960,9,11
1377,9/12/1960,NaN,1960,9,12
1378,9/13/1960,NaN,1960,9,13
1379,9/14/1960,NaN,1960,9,14
1380,9/15/1960,NaN,1960,9,15
1381,9/16/1960,NaN,1960,9,16
1382,9/17/1960,NaN,1960,9,17
1383,9/18/1960,NaN,1960,9,18
1384,9/19/1960,NaN,1960,9,19
1385,9/20/1960,NaN,1960,9,20
1386,9/21/1960,NaN,1960,9,21
